%     time            T11            T12            T13            T21            T22            T23            T31            T32            T33
    0.2655     5.0709e-06    -2.2228e-06     1.3205e-06     2.7483e-06    -1.1114e-06      8.111e-06    -6.6955e-16     4.1008e-18     9.2006e-16
    0.2658     9.5992e-06    -1.9639e-06     4.1714e-06     4.9812e-06    -9.8197e-07     9.5281e-06    -6.2805e-16     3.7789e-18     9.1436e-16
    0.2661     1.3245e-05    -1.4844e-06     8.8102e-06     6.7628e-06    -7.4219e-07     1.1829e-05    -5.8512e-16      3.456e-18     9.0555e-16
    0.2664     1.5689e-05    -8.2888e-07     1.4769e-05     7.9379e-06    -4.1444e-07     1.4775e-05     -5.423e-16     3.1376e-18     8.9428e-16
    0.2667     1.6726e-05    -5.7575e-08     2.1469e-05     8.4072e-06    -2.8788e-08     1.8073e-05      -5.01e-16     2.8285e-18      8.811e-16
     0.267     1.6277e-05     7.5955e-07     2.8268e-05     8.1362e-06     3.7977e-07     2.1402e-05    -4.6248e-16     2.5328e-18     8.6634e-16
    0.2673     1.4398e-05     1.5489e-06     3.4526e-05      7.157e-06     7.7447e-07     2.4443e-05    -4.2778e-16     2.2541e-18      8.502e-16
    0.2676     1.1273e-05     2.2402e-06     3.9658e-05     5.5652e-06     1.1201e-06     2.6905e-05    -3.9768e-16      1.995e-18     8.3268e-16
    0.2679     7.1968e-06     2.7721e-06     4.3186e-05     3.5101e-06      1.386e-06     2.8552e-05    -3.7272e-16     1.7573e-18     8.1363e-16
    0.2682     2.5444e-06     3.0983e-06     4.4782e-05     1.1813e-06     1.5492e-06     2.9227e-05    -3.5316e-16      1.542e-18     7.9272e-16
    0.2685    -2.2598e-06     3.1914e-06     4.4296e-05    -1.2092e-06     1.5957e-06     2.8859e-05    -3.3902e-16     1.3491e-18     7.6956e-16
    0.2688    -6.7827e-06     3.0447e-06     4.1767e-05     -3.446e-06     1.5223e-06     2.7474e-05    -3.3011e-16     1.1782e-18     7.4365e-16
    0.2691    -1.0621e-05     2.6733e-06     3.7417e-05    -5.3298e-06     1.3367e-06     2.5188e-05    -3.2605e-16     1.0279e-18     7.1445e-16
    0.2694    -1.3437e-05     2.1123e-06      3.163e-05    -6.6951e-06     1.0561e-06     2.2198e-05    -3.2638e-16     8.9643e-19     6.8143e-16
    0.2697    -1.4987e-05     1.4133e-06     2.4916e-05    -7.4244e-06     7.0664e-07     1.8761e-05    -3.3055e-16     7.8144e-19     6.4409e-16
      0.27    -1.5147e-05     6.3995e-07     1.7861e-05    -7.4587e-06     3.1997e-07     1.5174e-05    -3.3802e-16     6.8046e-19     6.0199e-16
    0.2703    -1.3914e-05    -1.3795e-07      1.108e-05    -6.8019e-06    -6.8976e-08     1.1743e-05    -3.4829e-16     5.9083e-19     5.5481e-16
    0.2706    -1.1415e-05    -8.5079e-07     5.1537e-06    -5.5201e-06    -4.2539e-07     8.7573e-06    -3.6096e-16     5.0993e-19     5.0232e-16
    0.2709    -7.8851e-06    -1.4353e-06      5.833e-07    -3.7344e-06    -7.1766e-07     6.4641e-06    -3.7574e-16     4.3529e-19     4.4443e-16
    0.2712    -3.6524e-06    -1.8403e-06    -2.2573e-06    -1.6102e-06    -9.2015e-07      5.046e-06    -3.9248e-16     3.6471e-19     3.8119e-16
    0.2715     8.9641e-07     -2.031e-06    -3.1528e-06     6.5831e-07    -1.0155e-06     4.6058e-06    -4.1115e-16     2.9636e-19     3.1278e-16
    0.2718     5.3498e-06     -1.992e-06    -2.0637e-06     2.8662e-06      -9.96e-07     5.1575e-06    -4.3184e-16     2.2885e-19     2.3951e-16
    0.2721      9.309e-06    -1.7288e-06     8.7096e-07     4.8158e-06    -8.6441e-07     6.6263e-06    -4.5471e-16     1.6126e-19      1.618e-16
    0.2724     1.2423e-05    -1.2668e-06     5.3488e-06     6.3345e-06     -6.334e-07     8.8564e-06    -4.7996e-16     9.3127e-20     8.0199e-17
    0.2727     1.4421e-05    -6.4903e-07     1.0932e-05     7.2903e-06    -3.2451e-07     1.1625e-05    -5.0776e-16     2.4439e-20    -4.6762e-18
     0.273     1.5135e-05     6.7882e-08     1.7089e-05     7.6026e-06     3.3941e-08     1.4664e-05    -5.3819e-16    -4.4438e-20    -9.2126e-17
    0.2733     1.4511e-05      8.188e-07     2.3241e-05     7.2497e-06      4.094e-07     1.7684e-05     -5.712e-16    -1.1284e-19    -1.8139e-16
    0.2736     1.2619e-05     1.5361e-06     2.8817e-05     6.2693e-06     7.6804e-07     2.0399e-05    -6.0653e-16    -1.7994e-19    -2.7165e-16
    0.2739      9.641e-06     2.1555e-06     3.3304e-05     4.7554e-06     1.0778e-06     2.2555e-05    -6.4368e-16     -2.448e-19    -3.6205e-16
    0.2742     5.8536e-06     2.6223e-06     3.6288e-05     2.8488e-06     1.3111e-06      2.395e-05    -6.8187e-16    -3.0658e-19     -4.517e-16
    0.2745     1.6042e-06     2.8955e-06       3.75e-05     7.2418e-07     1.4477e-06     2.4452e-05    -7.2007e-16    -3.6462e-19    -5.3966e-16
    0.2748    -2.7218e-06     2.9518e-06     3.6828e-05     -1.426e-06     1.4759e-06     2.4013e-05    -7.5693e-16    -4.1856e-19    -6.2497e-16
    0.2751    -6.7357e-06     2.7877e-06     3.4333e-05    -3.4086e-06     1.3939e-06     2.2666e-05    -7.9092e-16    -4.6845e-19    -7.0662e-16
    0.2754    -1.0081e-05     2.4192e-06     3.0237e-05    -5.0476e-06     1.2096e-06     2.0528e-05    -8.2027e-16    -5.1482e-19    -7.8357e-16
    0.2757    -1.2463e-05     1.8806e-06     2.4906e-05     -6.199e-06      9.403e-07     1.7785e-05    -8.4313e-16    -5.5873e-19    -8.5472e-16
     0.276    -1.3678e-05     1.2211e-06     1.8813e-05    -6.7643e-06     6.1054e-07     1.4678e-05    -8.5762e-16    -6.0177e-19    -9.1897e-16
    0.2763    -1.3628e-05     5.0029e-07     1.2493e-05    -6.6982e-06     2.5015e-07     1.1474e-05    -8.6193e-16    -6.4607e-19    -9.7516e-16
    0.2766    -1.2328e-05    -2.1704e-07     6.4994e-06    -6.0125e-06    -1.0852e-07     8.4515e-06    -8.5445e-16    -6.9424e-19    -1.0221e-15
    0.2769    -9.9075e-06    -8.6701e-07     1.3506e-06    -4.7743e-06    -4.3351e-07     5.8665e-06    -8.3385e-16    -7.4923e-19    -1.0587e-15
    0.2772    -6.5931e-06    -1.3922e-06    -2.5154e-06    -3.0999e-06    -6.9611e-07     3.9354e-06    -7.9917e-16     -8.143e-19    -1.0838e-15
    0.2775    -2.6903e-06    -1.7468e-06    -4.7794e-06    -1.1434e-06    -8.7341e-07     2.8139e-06    -7.4996e-16    -8.9279e-19    -1.0964e-15
    0.2778     1.4454e-06    -1.9006e-06    -5.2679e-06     9.1726e-07     -9.503e-07      2.584e-06    -6.8627e-16    -9.8802e-19    -1.0955e-15
    0.2781     5.4409e-06    -1.8415e-06    -3.9684e-06     2.8962e-06    -9.2077e-07     3.2469e-06    -6.0877e-16    -1.1031e-18    -1.0803e-15
    0.2784     8.9391e-06    -1.5768e-06    -1.0281e-06     4.6165e-06    -7.8838e-07     4.7242e-06    -5.1869e-16    -1.2408e-18    -1.0501e-15
    0.2787      1.163e-05    -1.1317e-06     3.2603e-06     5.9263e-06    -5.6585e-07     6.8654e-06    -4.1787e-16    -1.4032e-18    -1.0048e-15
     0.279     1.3281e-05    -5.4784e-07      8.486e-06     6.7116e-06    -2.7392e-07     9.4619e-06    -3.0866e-16     -1.592e-18    -9.4404e-16
    0.2793      1.375e-05     1.2129e-07     1.4158e-05     6.9064e-06     6.0647e-08     1.2266e-05    -1.9389e-16    -1.8077e-18    -8.6823e-16
    0.2796     1.3008e-05     8.1487e-07     1.9751e-05     6.4984e-06     4.0743e-07     1.5015e-05    -7.6757e-17    -2.0502e-18    -7.7793e-16
    0.2799      1.113e-05     1.4703e-06     2.4749e-05     5.5291e-06     7.3515e-07     1.7453e-05     3.9324e-17    -2.3184e-18    -6.7412e-16
    0.2802     8.2937e-06     2.0288e-06     2.8698e-05     4.0903e-06     1.0144e-06     1.9352e-05     1.5082e-16    -2.6102e-18    -5.5819e-16
    0.2805     4.7621e-06     2.4408e-06     3.1238e-05     2.3147e-06     1.2204e-06     2.0539e-05     2.5424e-16    -2.9225e-18     -4.319e-16
    0.2808     8.5712e-07       2.67e-06     3.2142e-05     3.6417e-07      1.335e-06     2.0903e-05     3.4629e-16    -3.2515e-18    -2.9739e-16
    0.2811    -3.0685e-06     2.6968e-06     3.1329e-05     -1.585e-06     1.3484e-06     2.0408e-05     4.2401e-16    -3.5927e-18    -1.5715e-16
    0.2814    -6.6632e-06     2.5199e-06     2.8875e-05    -3.3584e-06     1.2599e-06     1.9097e-05     4.8489e-16    -3.9407e-18    -1.3944e-17
    0.2817    -9.6078e-06      2.156e-06     2.5001e-05    -4.7988e-06      1.078e-06     1.7085e-05     5.2701e-16    -4.2901e-18     1.2923e-16
     0.282    -1.1644e-05     1.6386e-06     2.0055e-05    -5.7799e-06     8.1929e-07     1.4549e-05      5.491e-16    -4.6349e-18     2.6921e-16
    0.2823    -1.2598e-05     1.0147e-06     1.4475e-05    -6.2179e-06     5.0733e-07     1.1712e-05      5.506e-16    -4.9695e-18     4.0278e-16
    0.2826    -1.2393e-05     3.4035e-07     8.7564e-06    -6.0783e-06     1.7018e-07     8.8208e-06     5.3169e-16    -5.2882e-18     5.2674e-16
    0.2829    -1.1058e-05    -3.2408e-07     3.4003e-06    -5.3785e-06    -1.6204e-07     6.1265e-06     4.9327e-16    -5.5858e-18     6.3802e-16
    0.2832    -8.7217e-06    -9.1968e-07    -1.1276e-06     -4.186e-06    -4.5984e-07     3.8599e-06     4.3693e-16    -5.8578e-18     7.3374e-16
    0.2835    -5.6022e-06     -1.394e-06    -4.4401e-06    -2.6119e-06    -6.9701e-07     2.2121e-06     3.6488e-16    -6.1005e-18     8.1137e-16
    0.2838    -1.9857e-06    -1.7059e-06    -6.2614e-06    -8.0045e-07    -8.5295e-07     1.3169e-06     2.7983e-16    -6.3112e-18     8.6876e-16
    0.2841     1.7992e-06    -1.8289e-06    -6.4517e-06     1.0839e-06    -9.1447e-07     1.2401e-06     1.8489e-16     -6.488e-18     9.0422e-16
    0.2844     5.4119e-06    -1.7538e-06    -5.0181e-06     2.8716e-06    -8.7691e-07     1.9734e-06     8.3459e-17    -6.6302e-18     9.1661e-16
    0.2847     8.5298e-06     -1.489e-06    -2.1128e-06     4.4031e-06     -7.445e-07     3.4364e-06    -2.0973e-17    -6.7385e-18     9.0537e-16
     0.285     1.0877e-05    -1.0599e-06     1.9814e-06     5.5432e-06    -5.2995e-07     5.4841e-06    -1.2492e-16    -6.8142e-18     8.7053e-16
    0.2853      1.225e-05    -5.0643e-07     6.8779e-06     6.1927e-06    -2.5322e-07     7.9203e-06    -2.2505e-16      -6.86e-18     8.1274e-16
    0.2856     1.2532e-05     1.2062e-07     1.2121e-05     6.2973e-06     6.0312e-08     1.0516e-05    -3.1831e-16    -6.8793e-18     7.3324e-16
    0.2859     1.1706e-05     7.6423e-07      1.723e-05     5.8516e-06     3.8211e-07     1.3029e-05    -4.0204e-16    -6.8763e-18     6.3382e-16
    0.2862      9.856e-06     1.3662e-06     2.1737e-05     4.8999e-06     6.8311e-07     1.5229e-05    -4.7404e-16    -6.8558e-18     5.1682e-16
    0.2865     7.1541e-06     1.8726e-06     2.5233e-05     3.5312e-06     9.3628e-07     1.6912e-05    -5.3265e-16    -6.8228e-18     3.8496e-16
    0.2868     3.8489e-06     2.2381e-06     2.7406e-05     1.8712e-06     1.1191e-06     1.7925e-05    -5.7678e-16    -6.7827e-18     2.4136e-16
    0.2871     2.4074e-07     2.4306e-06      2.806e-05     7.0736e-08     1.2153e-06     1.8175e-05     -6.059e-16    -6.7407e-18     8.9396e-17
    0.2874    -3.3453e-06     2.4334e-06      2.714e-05    -1.7081e-06     1.2167e-06     1.7638e-05    -6.2002e-16    -6.7018e-18    -6.7399e-17
    0.2877    -6.5886e-06      2.247e-06     2.4731e-05    -3.3064e-06     1.1235e-06     1.6362e-05     -6.197e-16    -6.6705e-18    -2.2542e-16
     0.288    -9.2019e-06     1.8889e-06     2.1053e-05    -4.5825e-06     9.4445e-07      1.446e-05    -6.0592e-16    -6.6507e-18    -3.8111e-16
    0.2883    -1.0956e-05     1.3916e-06     1.6435e-05     -5.425e-06     6.9582e-07     1.2099e-05    -5.8006e-16    -6.6457e-18    -5.3102e-16
    0.2886    -1.1702e-05     8.0011e-07      1.129e-05    -5.7618e-06     4.0005e-07     9.4886e-06    -5.4375e-16    -6.6578e-18    -6.7195e-16
    0.2889    -1.1381e-05     1.6733e-07     6.0731e-06     -5.567e-06     8.3663e-08     6.8568e-06    -4.9887e-16    -6.6885e-18    -8.0098e-16
    0.2892    -1.0029e-05    -4.5035e-07      1.244e-06    -4.8621e-06    -2.2517e-07     4.4328e-06    -4.4736e-16    -6.7383e-18    -9.1558e-16
    0.2895    -7.7766e-06    -9.9826e-07    -2.7763e-06    -3.7145e-06    -4.9913e-07     2.4256e-06    -3.9122e-16     -6.807e-18    -1.0136e-15
    0.2898    -4.8325e-06    -1.4283e-06    -5.6424e-06    -2.2304e-06    -7.1417e-07     1.0051e-06    -3.3237e-16    -6.8933e-18    -1.0934e-15
    0.2901    -1.4659e-06    -1.7034e-06    -7.1146e-06    -5.4537e-07     -8.517e-07     2.8757e-07     -2.726e-16    -6.9955e-18    -1.1537e-15
    0.2904     2.0182e-06    -1.8003e-06    -7.0798e-06     1.1879e-06    -9.0014e-07     3.2552e-07    -2.1353e-16     -7.111e-18    -1.1939e-15
    0.2907     5.3066e-06     -1.712e-06    -5.5603e-06     2.8138e-06    -8.5598e-07     1.1036e-06    -1.5656e-16    -7.2367e-18    -1.2136e-15
     0.291     8.1058e-06     -1.448e-06    -2.7113e-06     4.1872e-06      -7.24e-07     2.5402e-06    -1.0286e-16    -7.3694e-18    -1.2131e-15
    0.2913     1.0168e-05    -1.0336e-06     1.1946e-06     5.1871e-06    -5.1681e-07     4.4958e-06    -5.3333e-17    -7.5055e-18     -1.193e-15
    0.2916     1.1315e-05    -5.0734e-07     5.7921e-06     5.7263e-06    -2.5367e-07     6.7853e-06    -8.6596e-18    -7.6413e-18    -1.1543e-15
    0.2919     1.1449e-05     8.2562e-08     1.0657e-05     5.7599e-06     4.1281e-08     9.1954e-06     3.0715e-17    -7.7734e-18    -1.0984e-15
    0.2922     1.0566e-05     6.8241e-07     1.5345e-05     5.2884e-06     3.4121e-07     1.1503e-05     6.4546e-17    -7.8986e-18    -1.0268e-15
    0.2925     8.7507e-06      1.238e-06     1.9429e-05     4.3575e-06     6.1898e-07     1.3498e-05     9.2756e-17    -8.0138e-18    -9.4158e-16
    0.2928     6.1733e-06     1.6993e-06     2.2543e-05     3.0537e-06     8.4964e-07     1.4996e-05      1.154e-16    -8.1165e-18    -8.4474e-16
    0.2931      3.069e-06     2.0251e-06     2.4406e-05     1.4962e-06     1.0126e-06     1.5863e-05     1.3265e-16    -8.2046e-18    -7.3854e-16
    0.2934    -2.8076e-07     2.1867e-06     2.4855e-05     -1.739e-07     1.0933e-06     1.6019e-05     1.4473e-16    -8.2764e-18    -6.2535e-16
    0.2937     -3.575e-06     2.1699e-06     2.3852e-05    -1.8066e-06     1.0849e-06      1.545e-05     1.5193e-16    -8.3309e-18    -5.0757e-16
     0.294    -6.5198e-06     1.9769e-06     2.1492e-05    -3.2561e-06     9.8843e-07     1.4208e-05     1.5453e-16    -8.3672e-18    -3.8764e-16
    0.2943    -8.8544e-06     1.6253e-06     1.7988e-05    -4.3943e-06     8.1266e-07     1.2401e-05     1.5286e-16    -8.3853e-18    -2.6798e-16
    0.2946    -1.0375e-05     1.1472e-06     1.3656e-05    -5.1217e-06     5.7358e-07     1.0192e-05     1.4722e-16     -8.385e-18    -1.5097e-16
    0.2949    -1.0951e-05     5.8532e-07     8.8823e-06    -5.3764e-06     2.9266e-07     7.7747e-06     1.3792e-16    -8.3668e-18    -3.8862e-17
    0.2952    -1.0539e-05    -9.9782e-09     4.0915e-06    -5.1392e-06    -4.9891e-09     5.3621e-06     1.2527e-16    -8.3313e-18     6.6186e-17
    0.2955    -9.1835e-06    -5.8585e-07    -2.9407e-07    -4.4349e-06    -2.9293e-07     3.1649e-06      1.096e-16    -8.2792e-18     1.6219e-16
    0.2958     -7.012e-06    -1.0915e-06    -3.8913e-06    -3.3301e-06    -5.4573e-07     1.3731e-06     9.1223e-17    -8.2112e-18     2.4737e-16
    0.2961    -4.2255e-06    -1.4825e-06      -6.39e-06    -1.9267e-06    -7.4127e-07     1.3896e-07     7.0509e-17    -8.1283e-18     3.2017e-16
    0.2964    -1.0782e-06    -1.7254e-06    -7.5805e-06    -3.5255e-07    -8.6268e-07    -4.3594e-07     4.7845e-17     -8.031e-18     3.7929e-16
    0.2967     2.1453e-06    -1.7996e-06    -7.3717e-06       1.25e-06     -8.998e-07    -3.0981e-07     2.3659e-17    -7.9201e-18     4.2374e-16
     0.297     5.1555e-06    -1.7002e-06    -5.7979e-06     2.7372e-06    -8.5008e-07     4.9622e-07    -1.5863e-18    -7.7962e-18     4.5286e-16
    0.2973     7.6841e-06    -1.4375e-06    -3.0155e-06     3.9765e-06    -7.1874e-07     1.9004e-06    -2.7392e-17    -7.6597e-18     4.6632e-16
    0.2976     9.5076e-06    -1.0366e-06     7.1217e-07     4.8586e-06    -5.1828e-07     3.7682e-06    -5.3232e-17    -7.5109e-18     4.6417e-16
    0.2979     1.0467e-05    -5.3461e-07     5.0393e-06     5.3068e-06    -2.6731e-07     5.9243e-06     -7.857e-17    -7.3501e-18     4.4683e-16
    0.2982     1.0482e-05     2.2373e-08     9.5689e-06     5.2838e-06     1.1187e-08     8.1693e-06    -1.0287e-16    -7.1774e-18     4.1508e-16
    0.2985     9.5581e-06     5.8372e-07     1.3889e-05     4.7945e-06     2.9186e-07     1.0297e-05    -1.2561e-16     -6.993e-18     3.7009e-16
    0.2988     7.7826e-06     1.0987e-06     1.7608e-05     3.8859e-06     5.4933e-07     1.2113e-05    -1.4632e-16    -6.7971e-18     3.1334e-16
    0.2991     5.3202e-06     1.5209e-06     2.0392e-05     2.6418e-06     7.6044e-07     1.3453e-05    -1.6458e-16    -6.5897e-18     2.4663e-16
    0.2994     2.3953e-06     1.8126e-06     2.1994e-05     1.1756e-06     9.0629e-07     1.4195e-05    -1.8006e-16     -6.371e-18     1.7199e-16
    0.2997    -7.2762e-07     1.9479e-06     2.2272e-05    -3.8013e-07     9.7396e-07     1.4273e-05    -1.9249e-16    -6.1415e-18     9.1674e-17
