%     time           SZ11           SZ12           SZ13           SZ22           SZ23           SZ33
    0.2046     9.1987e-06              0              0     9.1939e-06              0     5.0429e-06
    0.2048     1.2662e-05              0              0     1.2656e-05              0     4.0198e-06
     0.205      1.598e-05              0              0     1.5973e-05              0     3.0828e-06
    0.2052     1.9149e-05              0              0     1.9142e-05              0     2.2646e-06
    0.2054      2.217e-05              0              0     2.2162e-05              0     1.5982e-06
    0.2056     2.5041e-05              0              0     2.5032e-05              0     1.1159e-06
    0.2058     2.7765e-05              0              0     2.7755e-05              0     8.4925e-07
     0.206     3.0343e-05              0              0     3.0333e-05              0     8.2823e-07
    0.2062     3.2779e-05              0              0     3.2768e-05              0     1.0809e-06
    0.2064     3.5076e-05              0              0     3.5065e-05              0      1.633e-06
    0.2066     3.7238e-05              0              0     3.7226e-05              0     2.5071e-06
    0.2068     3.9268e-05              0              0     3.9255e-05              0     3.7226e-06
     0.207     4.1169e-05              0              0     4.1155e-05              0     5.2954e-06
    0.2072     4.2944e-05              0              0     4.2929e-05              0      7.237e-06
    0.2074     4.4594e-05              0              0     4.4579e-05              0     9.5548e-06
    0.2076      4.612e-05              0              0     4.6104e-05              0     1.2252e-05
    0.2078     4.7522e-05              0              0     4.7505e-05              0     1.5326e-05
     0.208     4.8798e-05              0              0      4.878e-05              0     1.8771e-05
    0.2082     4.9944e-05              0              0     4.9926e-05              0     2.2576e-05
    0.2084     5.0957e-05              0              0     5.0939e-05              0     2.6724e-05
    0.2086     5.1832e-05              0              0     5.1812e-05              0     3.1195e-05
    0.2088     5.2561e-05              0              0     5.2541e-05              0     3.5965e-05
     0.209     5.3138e-05              0              0     5.3118e-05              0     4.1004e-05
    0.2092     5.3555e-05              0              0     5.3534e-05              0     4.6281e-05
    0.2094     5.3803e-05              0              0     5.3781e-05              0     5.1758e-05
    0.2096     5.3874e-05              0              0     5.3852e-05              0     5.7398e-05
    0.2098     5.3759e-05              0              0     5.3736e-05              0     6.3159e-05
      0.21     5.3451e-05              0              0     5.3427e-05              0        6.9e-05
    0.2102     5.2942e-05              0              0     5.2918e-05              0     7.4875e-05
    0.2104     5.2226e-05              0              0     5.2201e-05              0     8.0741e-05
    0.2106     5.1298e-05              0              0     5.1273e-05              0     8.6553e-05
    0.2108     5.0157e-05              0              0     5.0132e-05              0     9.2269e-05
     0.211     4.8801e-05              0              0     4.8775e-05              0     9.7845e-05
    0.2112     4.7232e-05              0              0     4.7206e-05              0     0.00010324
    0.2114     4.5454e-05              0              0     4.5427e-05              0     0.00010842
    0.2116     4.3473e-05              0              0     4.3446e-05              0     0.00011335
    0.2118       4.13e-05              0              0     4.1272e-05              0       0.000118
     0.212     3.8945e-05              0              0     3.8917e-05              0     0.00012234
    0.2122     3.6425e-05              0              0     3.6396e-05              0     0.00012635
    0.2124     3.3755e-05              0              0     3.3727e-05              0     0.00013001
    0.2126     3.0958e-05              0              0     3.0929e-05              0     0.00013332
    0.2128     2.8053e-05              0              0     2.8024e-05              0     0.00013625
     0.213     2.5066e-05              0              0     2.5037e-05              0     0.00013882
    0.2132     2.2022e-05              0              0     2.1992e-05              0     0.00014102
    0.2134     1.8948e-05              0              0     1.8918e-05              0     0.00014287
    0.2136     1.5872e-05              0              0     1.5842e-05              0     0.00014437
    0.2138     1.2822e-05              0              0     1.2792e-05              0     0.00014555
     0.214     9.8263e-06              0              0      9.796e-06              0     0.00014642
    0.2142     6.9131e-06              0              0     6.8827e-06              0     0.00014701
    0.2144     4.1091e-06              0              0     4.0786e-06              0     0.00014735
    0.2146     1.4399e-06              0              0     1.4093e-06              0     0.00014747
    0.2148    -1.0706e-06              0              0    -1.1012e-06              0      0.0001474
     0.215    -3.4005e-06              0              0    -3.4312e-06              0     0.00014718
    0.2152    -5.5307e-06              0              0    -5.5614e-06              0     0.00014685
    0.2154    -7.4445e-06              0              0    -7.4752e-06              0     0.00014644
    0.2156    -9.1281e-06              0              0    -9.1589e-06              0     0.00014598
    0.2158    -1.0571e-05              0              0    -1.0602e-05              0     0.00014551
     0.216    -1.1767e-05              0              0    -1.1797e-05              0     0.00014507
    0.2162    -1.2711e-05              0              0    -1.2741e-05              0     0.00014467
    0.2164    -1.3402e-05              0              0    -1.3433e-05              0     0.00014436
    0.2166    -1.3845e-05              0              0    -1.3875e-05              0     0.00014416
    0.2168    -1.4044e-05              0              0    -1.4074e-05              0     0.00014409
     0.217    -1.4008e-05              0              0    -1.4038e-05              0     0.00014416
    0.2172     -1.375e-05              0              0     -1.378e-05              0     0.00014439
    0.2174    -1.3284e-05              0              0    -1.3314e-05              0     0.00014479
    0.2176    -1.2627e-05              0              0    -1.2656e-05              0     0.00014537
    0.2178    -1.1796e-05              0              0    -1.1826e-05              0     0.00014612
     0.218    -1.0814e-05              0              0    -1.0843e-05              0     0.00014704
    0.2182    -9.7006e-06              0              0    -9.7293e-06              0     0.00014812
    0.2184    -8.4796e-06              0              0     -8.508e-06              0     0.00014936
    0.2186    -7.1744e-06              0              0    -7.2024e-06              0     0.00015072
    0.2188    -5.8087e-06              0              0    -5.8364e-06              0      0.0001522
     0.219    -4.4067e-06              0              0     -4.434e-06              0     0.00015377
    0.2192     -2.992e-06              0              0    -3.0189e-06              0     0.00015539
    0.2194     -1.588e-06              0              0    -1.6145e-06              0     0.00015705
    0.2196     -2.173e-07              0              0    -2.4334e-07              0     0.00015869
    0.2198     1.0984e-06              0              0     1.0728e-06              0      0.0001603
      0.22     2.3384e-06              0              0     2.3133e-06              0     0.00016182
    0.2202     3.4834e-06              0              0     3.4587e-06              0     0.00016323
    0.2204     4.5153e-06              0              0     4.4911e-06              0     0.00016447
    0.2206     5.4176e-06              0              0     5.3939e-06              0      0.0001655
    0.2208     6.1751e-06              0              0      6.152e-06              0     0.00016629
     0.221     6.7746e-06              0              0      6.752e-06              0      0.0001668
    0.2212     7.2042e-06              0              0     7.1821e-06              0     0.00016697
    0.2214     7.4537e-06              0              0     7.4322e-06              0     0.00016678
    0.2216     7.5148e-06              0              0     7.4939e-06              0     0.00016618
    0.2218     7.3808e-06              0              0     7.3604e-06              0     0.00016514
     0.222     7.0464e-06              0              0     7.0267e-06              0     0.00016362
    0.2222     6.5084e-06              0              0     6.4894e-06              0      0.0001616
    0.2224     5.7651e-06              0              0     5.7467e-06              0     0.00015904
    0.2226     4.8163e-06              0              0     4.7986e-06              0     0.00015593
    0.2228     3.6637e-06              0              0     3.6466e-06              0     0.00015225
     0.223     2.3105e-06              0              0     2.2941e-06              0     0.00014798
    0.2232     7.6135e-07              0              0     7.4566e-07              0     0.00014312
    0.2234    -9.7725e-07              0              0    -9.9221e-07              0     0.00013766
    0.2236    -2.8974e-06              0              0    -2.9116e-06              0      0.0001316
    0.2238    -4.9897e-06              0              0    -5.0031e-06              0     0.00012495
     0.224    -7.2431e-06              0              0    -7.2558e-06              0     0.00011773
    0.2242    -9.6455e-06              0              0    -9.6574e-06              0     0.00010995
    0.2244    -1.2183e-05              0              0    -1.2194e-05              0     0.00010163
    0.2246    -1.4841e-05              0              0    -1.4851e-05              0     9.2812e-05
    0.2248    -1.7603e-05              0              0    -1.7612e-05              0     8.3524e-05
     0.225    -2.0451e-05              0              0     -2.046e-05              0     7.3805e-05
    0.2252    -2.3369e-05              0              0    -2.3376e-05              0       6.37e-05
    0.2254    -2.6335e-05              0              0    -2.6342e-05              0     5.3256e-05
    0.2256    -2.9332e-05              0              0    -2.9338e-05              0     4.2526e-05
    0.2258    -3.2338e-05              0              0    -3.2343e-05              0     3.1565e-05
     0.226    -3.5332e-05              0              0    -3.5337e-05              0     2.0429e-05
    0.2262    -3.8295e-05              0              0    -3.8298e-05              0     9.1791e-06
    0.2264    -4.1204e-05              0              0    -4.1207e-05              0    -2.1251e-06
    0.2266     -4.404e-05              0              0    -4.4041e-05              0    -1.3421e-05
    0.2268    -4.6781e-05              0              0    -4.6781e-05              0    -2.4648e-05
     0.227    -4.9407e-05              0              0    -4.9407e-05              0    -3.5743e-05
    0.2272      -5.19e-05              0              0    -5.1898e-05              0    -4.6645e-05
    0.2274     -5.424e-05              0              0    -5.4238e-05              0    -5.7296e-05
    0.2276     -5.641e-05              0              0    -5.6407e-05              0    -6.7639e-05
    0.2278    -5.8394e-05              0              0     -5.839e-05              0    -7.7617e-05
     0.228    -6.0176e-05              0              0    -6.0171e-05              0    -8.7179e-05
    0.2282    -6.1742e-05              0              0    -6.1736e-05              0    -9.6275e-05
    0.2284     -6.308e-05              0              0    -6.3073e-05              0    -0.00010486
    0.2286    -6.4178e-05              0              0     -6.417e-05              0    -0.00011289
    0.2288    -6.5026e-05              0              0    -6.5017e-05              0    -0.00012034
     0.229    -6.5616e-05              0              0    -6.5606e-05              0    -0.00012715
    0.2292    -6.5942e-05              0              0    -6.5931e-05              0    -0.00013331
    0.2294    -6.5997e-05              0              0    -6.5985e-05              0    -0.00013879
    0.2296    -6.5778e-05              0              0    -6.5765e-05              0    -0.00014357
    0.2298    -6.5282e-05              0              0    -6.5269e-05              0    -0.00014763
      0.23    -6.4509e-05              0              0    -6.4494e-05              0    -0.00015095
    0.2302    -6.3458e-05              0              0    -6.3442e-05              0    -0.00015353
    0.2304    -6.2131e-05              0              0    -6.2114e-05              0    -0.00015537
    0.2306     -6.053e-05              0              0    -6.0513e-05              0    -0.00015645
    0.2308     -5.866e-05              0              0    -5.8642e-05              0    -0.00015679
     0.231    -5.6527e-05              0              0    -5.6507e-05              0     -0.0001564
    0.2312    -5.4135e-05              0              0    -5.4115e-05              0    -0.00015528
    0.2314    -5.1494e-05              0              0    -5.1473e-05              0    -0.00015344
    0.2316    -4.8612e-05              0              0     -4.859e-05              0    -0.00015092
    0.2318    -4.5498e-05              0              0    -4.5475e-05              0    -0.00014773
     0.232    -4.2165e-05              0              0    -4.2141e-05              0    -0.00014391
    0.2322    -3.8624e-05              0              0    -3.8599e-05              0    -0.00013947
    0.2324    -3.4889e-05              0              0    -3.4863e-05              0    -0.00013447
    0.2326    -3.0974e-05              0              0    -3.0948e-05              0    -0.00012893
    0.2328    -2.6897e-05              0              0     -2.687e-05              0    -0.00012291
     0.233    -2.2674e-05              0              0    -2.2646e-05              0    -0.00011644
    0.2332    -1.8324e-05              0              0    -1.8295e-05              0    -0.00010958
    0.2334    -1.3867e-05              0              0    -1.3837e-05              0    -0.00010239
    0.2336    -9.3245e-06              0              0    -9.2937e-06              0    -9.4908e-05
    0.2338     -4.718e-06              0              0    -4.6864e-06              0    -8.7202e-05
     0.234     -7.138e-08              0              0    -3.8977e-08              0    -7.9331e-05
    0.2342      4.591e-06              0              0     4.6242e-06              0    -7.1354e-05
    0.2344     9.2437e-06              0              0     9.2776e-06              0    -6.3332e-05
    0.2346     1.3861e-05              0              0     1.3895e-05              0    -5.5326e-05
    0.2348     1.8415e-05              0              0      1.845e-05              0    -4.7397e-05
     0.235     2.2879e-05              0              0     2.2915e-05              0    -3.9601e-05
    0.2352     2.7227e-05              0              0     2.7263e-05              0    -3.1995e-05
    0.2354     3.1429e-05              0              0     3.1466e-05              0    -2.4631e-05
    0.2356      3.546e-05              0              0     3.5498e-05              0    -1.7557e-05
    0.2358     3.9292e-05              0              0      3.933e-05              0    -1.0817e-05
     0.236       4.29e-05              0              0     4.2939e-05              0    -4.4483e-06
    0.2362     4.6258e-05              0              0     4.6298e-05              0     1.5167e-06
    0.2364     4.9344e-05              0              0     4.9384e-05              0     7.0529e-06
    0.2366     5.2135e-05              0              0     5.2175e-05              0     1.2142e-05
    0.2368     5.4611e-05              0              0     5.4652e-05              0     1.6773e-05
     0.237     5.6755e-05              0              0     5.6796e-05              0     2.0942e-05
    0.2372      5.855e-05              0              0     5.8592e-05              0     2.4654e-05
    0.2374     5.9984e-05              0              0     6.0027e-05              0      2.792e-05
    0.2376     6.1047e-05              0              0      6.109e-05              0     3.0759e-05
    0.2378     6.1732e-05              0              0     6.1775e-05              0     3.3197e-05
     0.238     6.2033e-05              0              0     6.2077e-05              0     3.5264e-05
    0.2382      6.195e-05              0              0     6.1994e-05              0     3.6999e-05
    0.2384     6.1484e-05              0              0     6.1529e-05              0     3.8443e-05
    0.2386     6.0642e-05              0              0     6.0686e-05              0     3.9643e-05
    0.2388      5.943e-05              0              0     5.9475e-05              0     4.0646e-05
     0.239      5.786e-05              0              0     5.7905e-05              0     4.1504e-05
    0.2392     5.5946e-05              0              0     5.5992e-05              0     4.2267e-05
    0.2394     5.3706e-05              0              0     5.3752e-05              0     4.2987e-05
    0.2396     5.1158e-05              0              0     5.1204e-05              0     4.3713e-05
    0.2398     4.8325e-05              0              0     4.8371e-05              0     4.4492e-05
      0.24     4.5231e-05              0              0     4.5277e-05              0     4.5367e-05
    0.2402     4.1902e-05              0              0     4.1948e-05              0     4.6378e-05
    0.2404     3.8366e-05              0              0     3.8412e-05              0     4.7558e-05
    0.2406     3.4651e-05              0              0     3.4697e-05              0     4.8935e-05
    0.2408     3.0788e-05              0              0     3.0834e-05              0     5.0531e-05
     0.241     2.6807e-05              0              0     2.6854e-05              0      5.236e-05
    0.2412     2.2741e-05              0              0     2.2787e-05              0     5.4431e-05
    0.2414     1.8619e-05              0              0     1.8665e-05              0     5.6743e-05
    0.2416     1.4474e-05              0              0     1.4521e-05              0      5.929e-05
    0.2418     1.0337e-05              0              0     1.0383e-05              0     6.2058e-05
     0.242     6.2362e-06              0              0     6.2823e-06              0     6.5028e-05
    0.2422     2.2021e-06              0              0     2.2482e-06              0     6.8173e-05
    0.2424    -1.7378e-06              0              0     -1.692e-06              0     7.1462e-05
    0.2426    -5.5574e-06              0              0    -5.5117e-06              0      7.486e-05
    0.2428    -9.2321e-06              0              0    -9.1866e-06              0     7.8325e-05
     0.243    -1.2739e-05              0              0    -1.2694e-05              0     8.1815e-05
    0.2432    -1.6057e-05              0              0    -1.6012e-05              0     8.5284e-05
    0.2434    -1.9169e-05              0              0    -1.9124e-05              0     8.8687e-05
    0.2436    -2.2057e-05              0              0    -2.2013e-05              0     9.1977e-05
    0.2438    -2.4708e-05              0              0    -2.4664e-05              0     9.5106e-05
     0.244     -2.711e-05              0              0    -2.7066e-05              0     9.8031e-05
    0.2442    -2.9254e-05              0              0    -2.9211e-05              0     0.00010071
    0.2444    -3.1134e-05              0              0    -3.1091e-05              0      0.0001031
    0.2446    -3.2746e-05              0              0    -3.2703e-05              0     0.00010516
    0.2448    -3.4087e-05              0              0    -3.4045e-05              0     0.00010687
     0.245    -3.5159e-05              0              0    -3.5117e-05              0     0.00010819
    0.2452    -3.5964e-05              0              0    -3.5923e-05              0     0.00010909
    0.2454    -3.6509e-05              0              0    -3.6468e-05              0     0.00010957
    0.2456      -3.68e-05              0              0    -3.6759e-05              0      0.0001096
    0.2458    -3.6847e-05              0              0    -3.6807e-05              0     0.00010918
     0.246    -3.6662e-05              0              0    -3.6622e-05              0     0.00010829
    0.2462    -3.6258e-05              0              0    -3.6219e-05              0     0.00010693
    0.2464    -3.5649e-05              0              0    -3.5611e-05              0     0.00010512
    0.2466    -3.4853e-05              0              0    -3.4815e-05              0     0.00010285
    0.2468    -3.3887e-05              0              0     -3.385e-05              0     0.00010013
     0.247    -3.2769e-05              0              0    -3.2733e-05              0     9.6981e-05
    0.2472     -3.152e-05              0              0    -3.1484e-05              0     9.3415e-05
    0.2474     -3.016e-05              0              0    -3.0125e-05              0      8.945e-05
    0.2476     -2.871e-05              0              0    -2.8675e-05              0     8.5105e-05
    0.2478     -2.719e-05              0              0    -2.7156e-05              0     8.0403e-05
     0.248    -2.5623e-05              0              0     -2.559e-05              0     7.5368e-05
    0.2482    -2.4029e-05              0              0    -2.3996e-05              0     7.0023e-05
    0.2484    -2.2429e-05              0              0    -2.2397e-05              0     6.4394e-05
    0.2486    -2.0842e-05              0              0    -2.0811e-05              0     5.8508e-05
    0.2488    -1.9289e-05              0              0    -1.9259e-05              0     5.2393e-05
     0.249    -1.7787e-05              0              0    -1.7757e-05              0     4.6075e-05
    0.2492    -1.6353e-05              0              0    -1.6324e-05              0     3.9585e-05
    0.2494    -1.5002e-05              0              0    -1.4974e-05              0     3.2952e-05
    0.2496    -1.3749e-05              0              0    -1.3722e-05              0     2.6205e-05
    0.2498    -1.2604e-05              0              0    -1.2578e-05              0     1.9376e-05
      0.25     -1.158e-05              0              0    -1.1554e-05              0     1.2497e-05
    0.2502    -1.0682e-05              0              0    -1.0658e-05              0     5.6011e-06
    0.2504    -9.9175e-06              0              0    -9.8942e-06              0    -1.2788e-06
    0.2506    -9.2898e-06              0              0    -9.2675e-06              0    -8.1079e-06
    0.2508    -8.8003e-06              0              0    -8.7789e-06              0    -1.4851e-05
     0.251    -8.4481e-06              0              0    -8.4276e-06              0    -2.1472e-05
    0.2512    -8.2301e-06              0              0    -8.2105e-06              0    -2.7933e-05
    0.2514     -8.141e-06              0              0    -8.1224e-06              0      -3.42e-05
    0.2516    -8.1736e-06              0              0     -8.156e-06              0    -4.0233e-05
    0.2518    -8.3185e-06              0              0    -8.3019e-06              0    -4.5996e-05
     0.252    -8.5648e-06              0              0    -8.5492e-06              0    -5.1452e-05
    0.2522    -8.8998e-06              0              0    -8.8853e-06              0    -5.6566e-05
    0.2524    -9.3096e-06              0              0    -9.2961e-06              0    -6.1304e-05
    0.2526    -9.7791e-06              0              0    -9.7665e-06              0    -6.5632e-05
    0.2528    -1.0292e-05              0              0    -1.0281e-05              0    -6.9521e-05
     0.253    -1.0832e-05              0              0    -1.0822e-05              0    -7.2943e-05
    0.2532    -1.1383e-05              0              0    -1.1374e-05              0    -7.5873e-05
    0.2534    -1.1927e-05              0              0    -1.1919e-05              0    -7.8292e-05
    0.2536    -1.2448e-05              0              0     -1.244e-05              0    -8.0182e-05
    0.2538     -1.293e-05              0              0    -1.2923e-05              0    -8.1532e-05
     0.254    -1.3357e-05              0              0    -1.3352e-05              0    -8.2334e-05
    0.2542    -1.3717e-05              0              0    -1.3713e-05              0    -8.2587e-05
    0.2544    -1.3996e-05              0              0    -1.3993e-05              0    -8.2295e-05
    0.2546    -1.4183e-05              0              0    -1.4181e-05              0    -8.1466e-05
    0.2548    -1.4269e-05              0              0    -1.4268e-05              0    -8.0116e-05
     0.255    -1.4248e-05              0              0    -1.4248e-05              0    -7.8264e-05
    0.2552    -1.4113e-05              0              0    -1.4115e-05              0    -7.5937e-05
    0.2554    -1.3863e-05              0              0    -1.3865e-05              0    -7.3164e-05
    0.2556    -1.3495e-05              0              0    -1.3499e-05              0    -6.9982e-05
    0.2558    -1.3012e-05              0              0    -1.3016e-05              0    -6.6429e-05
     0.256    -1.2416e-05              0              0    -1.2422e-05              0    -6.2551e-05
    0.2562    -1.1714e-05              0              0     -1.172e-05              0    -5.8394e-05
    0.2564    -1.0912e-05              0              0     -1.092e-05              0    -5.4007e-05
    0.2566    -1.0019e-05              0              0    -1.0028e-05              0    -4.9441e-05
    0.2568    -9.0471e-06              0              0    -9.0569e-06              0    -4.4751e-05
     0.257    -8.0066e-06              0              0    -8.0174e-06              0    -3.9988e-05
    0.2572    -6.9109e-06              0              0    -6.9227e-06              0    -3.5206e-05
    0.2574    -5.7735e-06              0              0    -5.7863e-06              0    -3.0456e-05
    0.2576    -4.6088e-06              0              0    -4.6226e-06              0    -2.5788e-05
    0.2578     -3.431e-06              0              0    -3.4458e-06              0     -2.125e-05
     0.258    -2.2546e-06              0              0    -2.2703e-06              0    -1.6885e-05
    0.2582    -1.0935e-06              0              0    -1.1101e-06              0    -1.2736e-05
    0.2584     3.8836e-08              0              0      2.125e-08              0    -8.8377e-06
    0.2586     1.1297e-06              0              0     1.1112e-06              0    -5.2227e-06
    0.2588     2.1674e-06              0              0      2.148e-06              0    -1.9179e-06
     0.259     3.1417e-06              0              0     3.1214e-06              0     1.0549e-06
    0.2592     4.0433e-06              0              0     4.0221e-06              0     3.6791e-06
    0.2594     4.8647e-06              0              0     4.8427e-06              0     5.9434e-06
    0.2596     5.5999e-06              0              0      5.577e-06              0     7.8419e-06
    0.2598     6.2444e-06              0              0     6.2207e-06              0     9.3736e-06
      0.26     6.7954e-06              0              0     6.7709e-06              0     1.0543e-05
    0.2602     7.2517e-06              0              0     7.2264e-06              0     1.1358e-05
    0.2604     7.6137e-06              0              0     7.5877e-06              0     1.1831e-05
    0.2606     7.8832e-06              0              0     7.8564e-06              0      1.198e-05
    0.2608     8.0634e-06              0              0     8.0359e-06              0     1.1824e-05
     0.261     8.1588e-06              0              0     8.1305e-06              0     1.1386e-05
    0.2612     8.1747e-06              0              0     8.1457e-06              0     1.0691e-05
    0.2614     8.1176e-06              0              0      8.088e-06              0     9.7644e-06
    0.2616     7.9947e-06              0              0     7.9644e-06              0     8.6354e-06
    0.2618     7.8137e-06              0              0     7.7827e-06              0     7.3319e-06
     0.262     7.5826e-06              0              0     7.5511e-06              0     5.8824e-06
    0.2622     7.3098e-06              0              0     7.2777e-06              0     4.3153e-06
    0.2624     7.0037e-06              0              0      6.971e-06              0     2.6581e-06
    0.2626     6.6723e-06              0              0     6.6391e-06              0     9.3695e-07
    0.2628     6.3237e-06              0              0       6.29e-06              0    -8.2312e-07
     0.263     5.9655e-06              0              0     5.9312e-06              0     -2.599e-06
    0.2632     5.6046e-06              0              0     5.5699e-06              0    -4.3695e-06
    0.2634     5.2477e-06              0              0     5.2125e-06              0    -6.1155e-06
    0.2636     4.9005e-06              0              0     4.8649e-06              0    -7.8201e-06
    0.2638     4.5681e-06              0              0     4.5321e-06              0    -9.4686e-06
     0.264      4.255e-06              0              0     4.2187e-06              0    -1.1049e-05
    0.2642     3.9649e-06              0              0     3.9282e-06              0     -1.255e-05
    0.2644     3.7007e-06              0              0     3.6637e-06              0    -1.3964e-05
    0.2646     3.4646e-06              0              0     3.4274e-06              0    -1.5286e-05
    0.2648     3.2584e-06              0              0     3.2208e-06              0    -1.6509e-05
     0.265     3.0829e-06              0              0     3.0451e-06              0    -1.7633e-05
    0.2652     2.9387e-06              0              0     2.9007e-06              0    -1.8654e-05
    0.2654     2.8256e-06              0              0     2.7875e-06              0    -1.9573e-05
    0.2656     2.7433e-06              0              0      2.705e-06              0    -2.0392e-05
    0.2658      2.691e-06              0              0     2.6525e-06              0    -2.1111e-05
     0.266     2.6675e-06              0              0     2.6289e-06              0    -2.1733e-05
    0.2662     2.6715e-06              0              0     2.6328e-06              0     -2.226e-05
    0.2664     2.7017e-06              0              0     2.6629e-06              0    -2.2696e-05
    0.2666     2.7564e-06              0              0     2.7175e-06              0    -2.3044e-05
    0.2668      2.834e-06              0              0     2.7951e-06              0    -2.3308e-05
     0.267     2.9328e-06              0              0      2.894e-06              0     -2.349e-05
    0.2672     3.0514e-06              0              0     3.0125e-06              0    -2.3594e-05
    0.2674     3.1879e-06              0              0     3.1491e-06              0    -2.3623e-05
    0.2676      3.341e-06              0              0     3.3022e-06              0    -2.3579e-05
    0.2678     3.5091e-06              0              0     3.4704e-06              0    -2.3467e-05
     0.268     3.6907e-06              0              0     3.6522e-06              0    -2.3288e-05
    0.2682     3.8845e-06              0              0     3.8461e-06              0    -2.3045e-05
    0.2684     4.0892e-06              0              0     4.0509e-06              0     -2.274e-05
    0.2686     4.3033e-06              0              0     4.2652e-06              0    -2.2377e-05
    0.2688     4.5255e-06              0              0     4.4876e-06              0    -2.1957e-05
     0.269     4.7546e-06              0              0     4.7169e-06              0    -2.1483e-05
    0.2692     4.9891e-06              0              0     4.9517e-06              0    -2.0959e-05
    0.2694     5.2276e-06              0              0     5.1905e-06              0    -2.0387e-05
    0.2696     5.4686e-06              0              0     5.4318e-06              0     -1.977e-05
    0.2698     5.7106e-06              0              0     5.6741e-06              0    -1.9113e-05
      0.27     5.9519e-06              0              0     5.9158e-06              0    -1.8419e-05
    0.2702     6.1909e-06              0              0     6.1551e-06              0    -1.7693e-05
    0.2704     6.4256e-06              0              0     6.3903e-06              0    -1.6938e-05
    0.2706     6.6543e-06              0              0     6.6194e-06              0    -1.6162e-05
    0.2708     6.8749e-06              0              0     6.8405e-06              0    -1.5368e-05
     0.271     7.0854e-06              0              0     7.0515e-06              0    -1.4562e-05
    0.2712     7.2838e-06              0              0     7.2504e-06              0    -1.3751e-05
    0.2714      7.468e-06              0              0     7.4351e-06              0     -1.294e-05
    0.2716     7.6359e-06              0              0     7.6035e-06              0    -1.2136e-05
    0.2718     7.7854e-06              0              0     7.7536e-06              0    -1.1346e-05
     0.272     7.9146e-06              0              0     7.8834e-06              0    -1.0575e-05
    0.2722     8.0216e-06              0              0      7.991e-06              0    -9.8307e-06
    0.2724     8.1045e-06              0              0     8.0745e-06              0    -9.1186e-06
    0.2726     8.1617e-06              0              0     8.1324e-06              0    -8.4451e-06
    0.2728     8.1918e-06              0              0     8.1631e-06              0    -7.8161e-06
     0.273     8.1934e-06              0              0     8.1654e-06              0    -7.2369e-06
    0.2732     8.1655e-06              0              0     8.1382e-06              0    -6.7128e-06
    0.2734     8.1072e-06              0              0     8.0807e-06              0    -6.2482e-06
    0.2736     8.0181e-06              0              0     7.9923e-06              0    -5.8474e-06
    0.2738     7.8977e-06              0              0     7.8726e-06              0    -5.5139e-06
     0.274     7.7461e-06              0              0     7.7218e-06              0    -5.2506e-06
    0.2742     7.5634e-06              0              0       7.54e-06              0    -5.0598e-06
    0.2744     7.3503e-06              0              0     7.3277e-06              0    -4.9432e-06
    0.2746     7.1076e-06              0              0     7.0857e-06              0    -4.9016e-06
    0.2748     6.8362e-06              0              0     6.8152e-06              0    -4.9354e-06
     0.275     6.5375e-06              0              0     6.5174e-06              0    -5.0442e-06
    0.2752     6.2131e-06              0              0     6.1939e-06              0    -5.2269e-06
    0.2754     5.8647e-06              0              0     5.8464e-06              0    -5.4819e-06
    0.2756     5.4944e-06              0              0     5.4769e-06              0    -5.8067e-06
    0.2758     5.1041e-06              0              0     5.0876e-06              0    -6.1984e-06
     0.276     4.6963e-06              0              0     4.6808e-06              0    -6.6538e-06
    0.2762     4.2732e-06              0              0     4.2586e-06              0    -7.1687e-06
    0.2764     3.8374e-06              0              0     3.8238e-06              0    -7.7389e-06
    0.2766     3.3913e-06              0              0     3.3786e-06              0    -8.3596e-06
    0.2768     2.9374e-06              0              0     2.9258e-06              0    -9.0257e-06
     0.277     2.4783e-06              0              0     2.4676e-06              0     -9.732e-06
    0.2772     2.0163e-06              0              0     2.0067e-06              0    -1.0473e-05
    0.2774     1.5539e-06              0              0     1.5453e-06              0    -1.1243e-05
    0.2776     1.0933e-06              0              0     1.0858e-06              0    -1.2036e-05
    0.2778     6.3676e-07              0              0      6.303e-07              0    -1.2847e-05
     0.278     1.8616e-07              0              0     1.8075e-07              0     -1.367e-05
    0.2782    -2.5662e-07              0              0    -2.6097e-07              0    -1.4499e-05
    0.2784    -6.8996e-07              0              0    -6.9323e-07              0    -1.5331e-05
    0.2786    -1.1124e-06              0              0    -1.1146e-06              0    -1.6158e-05
    0.2788    -1.5226e-06              0              0    -1.5237e-06              0    -1.6977e-05
     0.279    -1.9197e-06              0              0    -1.9197e-06              0    -1.7784e-05
    0.2792    -2.3027e-06              0              0    -2.3016e-06              0    -1.8575e-05
    0.2794     -2.671e-06              0              0    -2.6688e-06              0    -1.9346e-05
    0.2796    -3.0242e-06              0              0     -3.021e-06              0    -2.0094e-05
    0.2798    -3.3621e-06              0              0    -3.3578e-06              0    -2.0817e-05
      0.28    -3.6845e-06              0              0    -3.6791e-06              0    -2.1513e-05
    0.2802    -3.9916e-06              0              0    -3.9852e-06              0     -2.218e-05
    0.2804    -4.2837e-06              0              0    -4.2761e-06              0    -2.2817e-05
    0.2806     -4.561e-06              0              0    -4.5523e-06              0    -2.3424e-05
    0.2808     -4.824e-06              0              0    -4.8143e-06              0       -2.4e-05
     0.281    -5.0734e-06              0              0    -5.0626e-06              0    -2.4547e-05
