%     time            T11            T12            T13            T21            T22            T23            T31            T32            T33
     0.353    -2.6917e-05    -2.9281e-21     3.2784e-06              0    -2.6917e-05     6.6107e-06    -8.9722e-06    -1.7944e-05     4.4483e-05
    0.3532    -2.8095e-05    -2.9298e-21     2.9868e-06              0    -2.8095e-05     6.0263e-06    -9.3651e-06     -1.873e-05     4.7046e-05
    0.3534    -2.9181e-05    -2.9316e-21     2.6823e-06              0    -2.9181e-05      5.416e-06    -9.7268e-06    -1.9454e-05      4.949e-05
    0.3536     -3.012e-05    -2.9333e-21     2.3655e-06              0     -3.012e-05     4.7811e-06     -1.004e-05     -2.008e-05     5.1793e-05
    0.3538    -3.0857e-05    -2.9351e-21     2.0372e-06              0    -3.0857e-05     4.1231e-06    -1.0286e-05    -2.0571e-05     5.3935e-05
     0.354    -3.1326e-05    -2.9368e-21     1.6983e-06              0    -3.1326e-05     3.4439e-06    -1.0442e-05    -2.0884e-05     5.5898e-05
    0.3542    -3.1461e-05    -2.9386e-21     1.3499e-06              0    -3.1461e-05     2.7457e-06    -1.0487e-05    -2.0974e-05     5.7664e-05
    0.3544     -3.119e-05    -2.9404e-21     9.9323e-07              0     -3.119e-05      2.031e-06    -1.0397e-05    -2.0794e-05      5.922e-05
    0.3546     -3.044e-05    -2.9423e-21      6.297e-07              0     -3.044e-05     1.3025e-06    -1.0147e-05    -2.0294e-05     6.0552e-05
    0.3548    -2.9137e-05    -2.9441e-21     2.6076e-07              0    -2.9137e-05     5.6319e-07    -9.7124e-06    -1.9425e-05     6.1648e-05
     0.355    -2.7208e-05     -2.946e-21    -1.1203e-07              0    -2.7208e-05    -1.8383e-07    -9.0692e-06    -1.8138e-05       6.25e-05
    0.3552     -2.458e-05    -2.9479e-21    -4.8706e-07              0     -2.458e-05    -9.3534e-07    -8.1934e-06    -1.6387e-05       6.31e-05
    0.3554    -2.1189e-05    -2.9498e-21    -8.6268e-07              0    -2.1189e-05     -1.688e-06    -7.0629e-06    -1.4126e-05     6.3444e-05
    0.3556    -1.6973e-05    -2.9517e-21    -1.2372e-06              0    -1.6973e-05    -2.4385e-06    -5.6577e-06    -1.1315e-05     6.3528e-05
    0.3558    -1.1882e-05    -2.9536e-21     -1.609e-06              0    -1.1882e-05    -3.1835e-06    -3.9606e-06    -7.9211e-06     6.3352e-05
     0.356    -5.8731e-06    -2.9555e-21    -1.9763e-06              0    -5.8731e-06    -3.9198e-06    -1.9577e-06    -3.9154e-06     6.2916e-05
    0.3562     1.0816e-06    -2.9574e-21    -2.3377e-06              0     1.0816e-06     -4.644e-06     3.6053e-07     7.2106e-07     6.2223e-05
    0.3564     8.9971e-06    -2.9594e-21    -2.6916e-06              0     8.9971e-06    -5.3532e-06      2.999e-06     5.9981e-06     6.1279e-05
    0.3566     1.7873e-05    -2.9613e-21    -3.0364e-06              0     1.7873e-05    -6.0444e-06     5.9575e-06     1.1915e-05     6.0089e-05
    0.3568     2.7689e-05    -2.9632e-21    -3.3709e-06              0     2.7689e-05    -6.7149e-06     9.2298e-06      1.846e-05     5.8663e-05
     0.357     3.8411e-05    -2.9652e-21    -3.6937e-06              0     3.8411e-05     -7.362e-06     1.2804e-05     2.5607e-05     5.7011e-05
    0.3572      4.998e-05    -2.9671e-21    -4.0037e-06              0      4.998e-05    -7.9835e-06      1.666e-05      3.332e-05     5.5144e-05
    0.3574     6.2322e-05    -2.9691e-21    -4.2998e-06              0     6.2322e-05    -8.5771e-06     2.0774e-05     4.1548e-05     5.3076e-05
    0.3576     7.5341e-05     -2.971e-21    -4.5809e-06              0     7.5341e-05    -9.1409e-06     2.5114e-05     5.0227e-05     5.0821e-05
    0.3578      8.892e-05    -2.9729e-21    -4.8463e-06              0      8.892e-05    -9.6732e-06      2.964e-05      5.928e-05     4.8396e-05
     0.358     0.00010293    -2.9748e-21    -5.0952e-06              0     0.00010293    -1.0172e-05     3.4309e-05     6.8617e-05     4.5818e-05
    0.3582     0.00011721    -2.9768e-21    -5.3268e-06              0     0.00011721    -1.0637e-05     3.9069e-05     7.8138e-05     4.3104e-05
    0.3584     0.00013159    -2.9787e-21    -5.5407e-06              0     0.00013159    -1.1066e-05     4.3865e-05      8.773e-05     4.0275e-05
    0.3586     0.00014591    -2.9806e-21    -5.7363e-06              0     0.00014591    -1.1459e-05     4.8636e-05     9.7273e-05      3.735e-05
    0.3588     0.00015996    -2.9824e-21    -5.9131e-06              0     0.00015996    -1.1814e-05     5.3319e-05     0.00010664      3.435e-05
     0.359     0.00017354    -2.9843e-21     -6.071e-06              0     0.00017354    -1.2131e-05     5.7847e-05     0.00011569     3.1296e-05
    0.3592     0.00018645    -2.9862e-21    -6.2095e-06              0     0.00018645     -1.241e-05     6.2152e-05      0.0001243     2.8209e-05
    0.3594     0.00019849     -2.988e-21    -6.3284e-06              0     0.00019849    -1.2649e-05     6.6164e-05     0.00013233      2.511e-05
    0.3596     0.00020945    -2.9898e-21    -6.4277e-06              0     0.00020945    -1.2849e-05     6.9816e-05     0.00013963      2.202e-05
    0.3598     0.00021913    -2.9916e-21    -6.5072e-06              0     0.00021913     -1.301e-05     7.3043e-05     0.00014609      1.896e-05
      0.36     0.00022735    -2.9934e-21    -6.5669e-06              0     0.00022735    -1.3131e-05     7.5783e-05     0.00015157     1.5951e-05
    0.3602     0.00023393    -2.9951e-21    -6.6067e-06              0     0.00023393    -1.3212e-05     7.7977e-05     0.00015595      1.301e-05
    0.3604     0.00023873    -2.9969e-21    -6.6267e-06              0     0.00023873    -1.3253e-05     7.9575e-05     0.00015915     1.0157e-05
    0.3606      0.0002416    -2.9986e-21     -6.627e-06              0      0.0002416    -1.3255e-05     8.0532e-05     0.00016106     7.4086e-06
    0.3608     0.00024244    -3.0003e-21    -6.6078e-06              0     0.00024244    -1.3218e-05     8.0812e-05     0.00016162     4.7793e-06
     0.361     0.00024116    -3.0019e-21    -6.5694e-06              0     0.00024116    -1.3143e-05     8.0387e-05     0.00016077     2.2831e-06
    0.3612     0.00023772    -3.0035e-21     -6.512e-06              0     0.00023772    -1.3029e-05     7.9241e-05     0.00015848    -6.8572e-08
    0.3614      0.0002321    -3.0051e-21    -6.4361e-06              0      0.0002321    -1.2879e-05     7.7367e-05     0.00015473     -2.266e-06
    0.3616      0.0002243    -3.0067e-21    -6.3421e-06              0      0.0002243    -1.2692e-05     7.4768e-05     0.00014954     -4.302e-06
    0.3618     0.00021438    -3.0082e-21    -6.2305e-06              0     0.00021438     -1.247e-05     7.1459e-05     0.00014292    -6.1715e-06
     0.362      0.0002024    -3.0098e-21     -6.102e-06              0      0.0002024    -1.2215e-05     6.7466e-05     0.00013493    -7.8721e-06
    0.3622     0.00018848    -3.0112e-21    -5.9575e-06              0     0.00018848    -1.1927e-05     6.2825e-05     0.00012565    -9.4036e-06
    0.3624     0.00017275    -3.0127e-21    -5.7977e-06              0     0.00017275    -1.1609e-05     5.7583e-05     0.00011517    -1.0769e-05
    0.3626     0.00015538    -3.0141e-21    -5.6236e-06              0     0.00015538    -1.1262e-05     5.1795e-05     0.00010359    -1.1972e-05
    0.3628     0.00013658    -3.0154e-21    -5.4364e-06              0     0.00013658    -1.0889e-05     4.5526e-05     9.1052e-05     -1.302e-05
     0.363     0.00011654    -3.0168e-21    -5.2371e-06              0     0.00011654    -1.0491e-05     3.8848e-05     7.7695e-05    -1.3923e-05
    0.3632     9.5516e-05    -3.0181e-21     -5.027e-06              0     9.5516e-05    -1.0072e-05     3.1839e-05     6.3677e-05    -1.4693e-05
    0.3634     7.3745e-05    -3.0193e-21    -4.8076e-06              0     7.3745e-05    -9.6348e-06     2.4582e-05     4.9163e-05    -1.5341e-05
    0.3636      5.149e-05    -3.0205e-21    -4.5803e-06              0      5.149e-05    -9.1814e-06     1.7163e-05     3.4326e-05    -1.5884e-05
    0.3638     2.9017e-05    -3.0217e-21    -4.3466e-06              0     2.9017e-05    -8.7151e-06     9.6723e-06     1.9345e-05    -1.6337e-05
     0.364      6.593e-06    -3.0229e-21     -4.108e-06              0      6.593e-06    -8.2391e-06     2.1977e-06     4.3953e-06    -1.6717e-05
    0.3642    -1.5518e-05    -3.0239e-21    -3.8663e-06              0    -1.5518e-05    -7.7567e-06    -5.1727e-06    -1.0345e-05    -1.7042e-05
    0.3644    -3.7061e-05     -3.025e-21    -3.6229e-06              0    -3.7061e-05    -7.2711e-06    -1.2354e-05    -2.4707e-05     -1.733e-05
    0.3646    -5.7792e-05     -3.026e-21    -3.3796e-06              0    -5.7792e-05    -6.7855e-06    -1.9264e-05    -3.8528e-05    -1.7597e-05
    0.3648    -7.7483e-05     -3.027e-21    -3.1379e-06              0    -7.7483e-05    -6.3031e-06    -2.5828e-05    -5.1655e-05    -1.7862e-05
     0.365    -9.5928e-05    -3.0279e-21    -2.8994e-06              0    -9.5928e-05    -5.8271e-06    -3.1976e-05    -6.3952e-05    -1.8141e-05
    0.3652    -0.00011294    -3.0287e-21    -2.6655e-06              0    -0.00011294    -5.3604e-06    -3.7648e-05    -7.5295e-05    -1.8449e-05
    0.3654    -0.00012837    -3.0296e-21    -2.4376e-06              0    -0.00012837    -4.9057e-06    -4.2789e-05    -8.5579e-05    -1.8798e-05
    0.3656    -0.00014207    -3.0303e-21    -2.2171e-06              0    -0.00014207    -4.4655e-06    -4.7358e-05    -9.4717e-05    -1.9202e-05
    0.3658    -0.00015396    -3.0311e-21     -2.005e-06              0    -0.00015396    -4.0422e-06     -5.132e-05    -0.00010264    -1.9667e-05
     0.366    -0.00016396    -3.0318e-21    -1.8022e-06              0    -0.00016396    -3.6376e-06    -5.4652e-05     -0.0001093    -2.0203e-05
    0.3662    -0.00017202    -3.0324e-21    -1.6096e-06              0    -0.00017202    -3.2534e-06     -5.734e-05    -0.00011468    -2.0812e-05
    0.3664    -0.00017815     -3.033e-21    -1.4279e-06              0    -0.00017815    -2.8906e-06    -5.9382e-05    -0.00011876    -2.1496e-05
    0.3666    -0.00018235    -3.0335e-21    -1.2572e-06              0    -0.00018235    -2.5502e-06    -6.0784e-05    -0.00012157    -2.2254e-05
    0.3668    -0.00018468     -3.034e-21     -1.098e-06              0    -0.00018468    -2.2325e-06    -6.1561e-05    -0.00012312    -2.3081e-05
     0.367    -0.00018521    -3.0344e-21    -9.5007e-07              0    -0.00018521    -1.9375e-06    -6.1738e-05    -0.00012348     -2.397e-05
    0.3672    -0.00018404    -3.0348e-21    -8.1325e-07              0    -0.00018404    -1.6646e-06    -6.1348e-05     -0.0001227    -2.4911e-05
    0.3674    -0.00018129    -3.0352e-21    -6.8708e-07              0    -0.00018129    -1.4129e-06    -6.0429e-05    -0.00012086    -2.5891e-05
    0.3676    -0.00017708    -3.0355e-21    -5.7089e-07              0    -0.00017708    -1.1812e-06    -5.9027e-05    -0.00011805    -2.6896e-05
    0.3678    -0.00017157    -3.0357e-21    -4.6384e-07              0    -0.00017157    -9.6779e-07    -5.7191e-05    -0.00011438    -2.7907e-05
     0.368    -0.00016492    -3.0359e-21    -3.6491e-07              0    -0.00016492    -7.7054e-07    -5.4975e-05    -0.00010995    -2.8908e-05
    0.3682     -0.0001573    -3.0361e-21     -2.729e-07              0     -0.0001573    -5.8711e-07    -5.2434e-05    -0.00010487    -2.9876e-05
    0.3684    -0.00014888    -3.0362e-21     -1.865e-07              0    -0.00014888    -4.1488e-07    -4.9625e-05     -9.925e-05    -3.0791e-05
    0.3686    -0.00013982    -3.0362e-21    -1.0429e-07              0    -0.00013982    -2.5097e-07    -4.6606e-05    -9.3211e-05     -3.163e-05
    0.3688     -0.0001303    -3.0363e-21    -2.4737e-08              0     -0.0001303    -9.2358e-08    -4.3432e-05    -8.6864e-05    -3.2372e-05
     0.369    -0.00012047    -3.0362e-21     5.3716e-08              0    -0.00012047     6.4089e-08    -4.0158e-05    -8.0316e-05    -3.2995e-05
    0.3692    -0.00011051    -3.0362e-21     1.3266e-07              0    -0.00011051     2.2156e-07    -3.6836e-05    -7.3672e-05    -3.3477e-05
    0.3694    -0.00010054     -3.036e-21     2.1369e-07              0    -0.00010054     3.8322e-07    -3.3514e-05    -6.7027e-05    -3.3798e-05
    0.3696    -9.0705e-05    -3.0359e-21     2.9834e-07              0    -9.0705e-05     5.5215e-07    -3.0235e-05     -6.047e-05    -3.3939e-05
    0.3698    -8.1118e-05    -3.0356e-21     3.8809e-07              0    -8.1118e-05     7.3132e-07    -2.7039e-05    -5.4079e-05    -3.3884e-05
      0.37    -7.1884e-05    -3.0354e-21     4.8431e-07              0    -7.1884e-05     9.2346e-07    -2.3961e-05    -4.7922e-05    -3.3618e-05
    0.3702    -6.3089e-05    -3.0351e-21     5.8824e-07              0    -6.3089e-05     1.1311e-06     -2.103e-05    -4.2059e-05    -3.3129e-05
    0.3704    -5.4805e-05    -3.0347e-21     7.0099e-07              0    -5.4805e-05     1.3563e-06    -1.8268e-05    -3.6537e-05    -3.2409e-05
    0.3706    -4.7087e-05    -3.0343e-21     8.2347e-07              0    -4.7087e-05     1.6011e-06    -1.5696e-05    -3.1391e-05     -3.145e-05
    0.3708    -3.9975e-05    -3.0339e-21      9.564e-07              0    -3.9975e-05     1.8668e-06    -1.3325e-05     -2.665e-05    -3.0251e-05
     0.371    -3.3493e-05    -3.0334e-21     1.1003e-06              0    -3.3493e-05     2.1544e-06    -1.1164e-05    -2.2329e-05     -2.881e-05
    0.3712    -2.7652e-05    -3.0329e-21     1.2554e-06              0    -2.7652e-05     2.4646e-06    -9.2174e-06    -1.8435e-05    -2.7133e-05
    0.3714    -2.2451e-05    -3.0323e-21     1.4218e-06              0    -2.2451e-05     2.7974e-06    -7.4837e-06    -1.4967e-05    -2.5225e-05
    0.3716    -1.7876e-05    -3.0317e-21     1.5994e-06              0    -1.7876e-05     3.1524e-06    -5.9587e-06    -1.1917e-05    -2.3096e-05
    0.3718    -1.3904e-05     -3.031e-21     1.7876e-06              0    -1.3904e-05     3.5288e-06    -4.6347e-06    -9.2695e-06     -2.076e-05
     0.372    -1.0504e-05    -3.0303e-21     1.9858e-06              0    -1.0504e-05     3.9254e-06    -3.5015e-06     -7.003e-06    -1.8231e-05
    0.3722    -7.6388e-06    -3.0295e-21     2.1933e-06              0    -7.6388e-06     4.3404e-06    -2.5463e-06    -5.0925e-06    -1.5527e-05
    0.3724    -5.2643e-06    -3.0288e-21     2.4089e-06              0    -5.2643e-06     4.7716e-06    -1.7548e-06    -3.5096e-06    -1.2669e-05
    0.3726    -3.3347e-06    -3.0279e-21     2.6313e-06              0    -3.3347e-06     5.2166e-06    -1.1116e-06    -2.2232e-06    -9.6794e-06
    0.3728    -1.8017e-06     -3.027e-21     2.8591e-06              0    -1.8017e-06     5.6724e-06    -6.0055e-07    -1.2011e-06    -6.5805e-06
     0.373    -6.1605e-07    -3.0261e-21     3.0907e-06              0    -6.1605e-07     6.1359e-06    -2.0535e-07     -4.107e-07    -3.3977e-06
    0.3732     2.7051e-07    -3.0252e-21     3.3245e-06              0     2.7051e-07     6.6037e-06     9.0168e-08     1.8034e-07    -1.5616e-07
    0.3734     9.0484e-07    -3.0242e-21     3.5586e-06              0     9.0484e-07     7.0722e-06     3.0161e-07     6.0323e-07     3.1182e-06
    0.3736     1.3313e-06    -3.0231e-21     3.7913e-06              0     1.3313e-06     7.5378e-06     4.4376e-07     8.8752e-07     6.3997e-06
    0.3738     1.5909e-06    -3.0221e-21     4.0205e-06              0     1.5909e-06     7.9965e-06     5.3031e-07     1.0606e-06     9.6628e-06
     0.374     1.7211e-06     -3.021e-21     4.2443e-06              0     1.7211e-06     8.4446e-06     5.7371e-07     1.1474e-06     1.2883e-05
    0.3742     1.7551e-06    -3.0198e-21      4.461e-06              0     1.7551e-06     8.8783e-06     5.8504e-07     1.1701e-06     1.6037e-05
    0.3744     1.7218e-06    -3.0186e-21     4.6686e-06              0     1.7218e-06     9.2939e-06     5.7393e-07     1.1479e-06     1.9102e-05
    0.3746     1.6456e-06    -3.0174e-21     4.8654e-06              0     1.6456e-06     9.6879e-06     5.4853e-07     1.0971e-06     2.2057e-05
    0.3748     1.5468e-06    -3.0162e-21     5.0496e-06              0     1.5468e-06     1.0057e-05      5.156e-07     1.0312e-06     2.4884e-05
     0.375     1.4414e-06    -3.0149e-21     5.2198e-06              0     1.4414e-06     1.0398e-05     4.8046e-07     9.6091e-07     2.7566e-05
    0.3752     1.3416e-06    -3.0136e-21     5.3745e-06              0     1.3416e-06     1.0708e-05     4.4719e-07     8.9437e-07     3.0088e-05
    0.3754      1.256e-06    -3.0122e-21     5.5123e-06              0      1.256e-06     1.0984e-05     4.1868e-07     8.3736e-07     3.2438e-05
    0.3756     1.1904e-06    -3.0108e-21     5.6323e-06              0     1.1904e-06     1.1225e-05     3.9681e-07     7.9362e-07     3.4605e-05
    0.3758     1.1477e-06    -3.0094e-21     5.7334e-06              0     1.1477e-06     1.1427e-05     3.8255e-07      7.651e-07      3.658e-05
     0.376     1.1285e-06     -3.008e-21     5.8148e-06              0     1.1285e-06     1.1591e-05     3.7616e-07     7.5232e-07     3.8359e-05
    0.3762     1.1319e-06    -3.0065e-21     5.8758e-06              0     1.1319e-06     1.1714e-05      3.773e-07      7.546e-07     3.9937e-05
    0.3764     1.1556e-06     -3.005e-21     5.9162e-06              0     1.1556e-06     1.1795e-05     3.8521e-07     7.7043e-07     4.1313e-05
    0.3766     1.1965e-06    -3.0035e-21     5.9355e-06              0     1.1965e-06     1.1834e-05     3.9882e-07     7.9765e-07     4.2486e-05
    0.3768     1.2507e-06    -3.0019e-21     5.9338e-06              0     1.2507e-06     1.1832e-05      4.169e-07      8.338e-07     4.3459e-05
     0.377     1.3144e-06    -3.0003e-21     5.9109e-06              0     1.3144e-06     1.1787e-05     4.3813e-07     8.7626e-07     4.4235e-05
    0.3772     1.3837e-06    -2.9987e-21     5.8671e-06              0     1.3837e-06       1.17e-05     4.6123e-07     9.2246e-07     4.4818e-05
    0.3774     1.4551e-06    -2.9971e-21     5.8027e-06              0     1.4551e-06     1.1572e-05     4.8503e-07     9.7006e-07     4.5215e-05
    0.3776     1.5255e-06    -2.9954e-21     5.7181e-06              0     1.5255e-06     1.1403e-05      5.085e-07      1.017e-06     4.5433e-05
    0.3778     1.5925e-06    -2.9937e-21     5.6138e-06              0     1.5925e-06     1.1196e-05     5.3083e-07     1.0617e-06      4.548e-05
     0.378     1.6542e-06     -2.992e-21     5.4906e-06              0     1.6542e-06      1.095e-05      5.514e-07     1.1028e-06     4.5364e-05
    0.3782     1.7096e-06    -2.9903e-21      5.349e-06              0     1.7096e-06     1.0668e-05     5.6986e-07     1.1397e-06     4.5094e-05
    0.3784     1.7582e-06    -2.9885e-21     5.1899e-06              0     1.7582e-06     1.0351e-05     5.8606e-07     1.1721e-06      4.468e-05
    0.3786     1.8002e-06    -2.9867e-21      5.014e-06              0     1.8002e-06     9.9997e-06     6.0008e-07     1.2002e-06     4.4131e-05
    0.3788     1.8366e-06    -2.9849e-21     4.8222e-06              0     1.8366e-06     9.6172e-06      6.122e-07     1.2244e-06     4.3457e-05
     0.379     1.8686e-06    -2.9831e-21     4.6155e-06              0     1.8686e-06     9.2047e-06     6.2285e-07     1.2457e-06     4.2668e-05
    0.3792     1.8979e-06    -2.9813e-21     4.3948e-06              0     1.8979e-06     8.7642e-06     6.3262e-07     1.2652e-06     4.1773e-05
    0.3794     1.9265e-06    -2.9794e-21      4.161e-06              0     1.9265e-06     8.2975e-06     6.4218e-07     1.2844e-06     4.0782e-05
    0.3796     1.9568e-06    -2.9776e-21      3.915e-06              0     1.9568e-06     7.8066e-06     6.5228e-07     1.3046e-06     3.9704e-05
    0.3798     1.9911e-06    -2.9757e-21     3.6579e-06              0     1.9911e-06     7.2934e-06     6.6369e-07     1.3274e-06     3.8549e-05
      0.38     2.0316e-06    -2.9738e-21     3.3907e-06              0     2.0316e-06       6.76e-06      6.772e-07     1.3544e-06     3.7324e-05
    0.3802     2.0807e-06    -2.9719e-21     3.1144e-06              0     2.0807e-06     6.2084e-06     6.9355e-07     1.3871e-06     3.6039e-05
    0.3804     2.1404e-06      -2.97e-21       2.83e-06              0     2.1404e-06     5.6406e-06     7.1346e-07     1.4269e-06     3.4701e-05
    0.3806     2.2126e-06    -2.9681e-21     2.5386e-06              0     2.2126e-06     5.0588e-06     7.3754e-07     1.4751e-06      3.332e-05
    0.3808     2.2989e-06    -2.9661e-21     2.2412e-06              0     2.2989e-06     4.4651e-06     7.6632e-07     1.5326e-06     3.1903e-05
     0.381     2.4007e-06    -2.9642e-21      1.939e-06              0     2.4007e-06     3.8619e-06     8.0022e-07     1.6004e-06     3.0458e-05
    0.3812     2.5187e-06    -2.9622e-21     1.6332e-06              0     2.5187e-06     3.2512e-06     8.3956e-07     1.6791e-06     2.8991e-05
    0.3814     2.6535e-06    -2.9603e-21     1.3248e-06              0     2.6535e-06     2.6355e-06      8.845e-07      1.769e-06     2.7512e-05
    0.3816     2.8053e-06    -2.9583e-21     1.0151e-06              0     2.8053e-06     2.0173e-06      9.351e-07     1.8702e-06     2.6025e-05
    0.3818     2.9738e-06    -2.9564e-21     7.0542e-07              0     2.9738e-06     1.3989e-06     9.9127e-07     1.9825e-06      2.454e-05
     0.382     3.1583e-06    -2.9544e-21     3.9694e-07              0     3.1583e-06     7.8307e-07     1.0528e-06     2.1055e-06     2.3061e-05
    0.3822     3.3577e-06    -2.9525e-21      9.102e-08              0     3.3577e-06     1.7233e-07     1.1192e-06     2.2385e-06     2.1597e-05
    0.3824     3.5705e-06    -2.9505e-21    -2.1099e-07              0     3.5705e-06    -4.3058e-07     1.1902e-06     2.3803e-06     2.0152e-05
    0.3826     3.7948e-06    -2.9486e-21    -5.0769e-07              0     3.7948e-06    -1.0229e-06     1.2649e-06     2.5299e-06     1.8733e-05
    0.3828     4.0282e-06    -2.9466e-21    -7.9769e-07              0     4.0282e-06    -1.6018e-06     1.3427e-06     2.6855e-06     1.7345e-05
     0.383     4.2681e-06    -2.9447e-21    -1.0796e-06              0     4.2681e-06    -2.1644e-06     1.4227e-06     2.8454e-06     1.5994e-05
    0.3832     4.5114e-06    -2.9428e-21    -1.3519e-06              0     4.5114e-06     -2.708e-06     1.5038e-06     3.0076e-06     1.4685e-05
    0.3834     4.7546e-06    -2.9408e-21    -1.6133e-06              0     4.7546e-06    -3.2296e-06     1.5849e-06     3.1697e-06     1.3421e-05
    0.3836      4.994e-06    -2.9389e-21    -1.8623e-06              0      4.994e-06    -3.7265e-06     1.6647e-06     3.3293e-06     1.2206e-05
    0.3838     5.2254e-06     -2.937e-21    -2.0976e-06              0     5.2254e-06     -4.196e-06     1.7418e-06     3.4836e-06     1.1043e-05
     0.384     5.4447e-06    -2.9351e-21    -2.3178e-06              0     5.4447e-06    -4.6354e-06     1.8149e-06     3.6298e-06     9.9343e-06
    0.3842     5.6473e-06    -2.9332e-21    -2.5218e-06              0     5.6473e-06    -5.0423e-06     1.8824e-06     3.7649e-06     8.8822e-06
    0.3844     5.8285e-06    -2.9314e-21    -2.7084e-06              0     5.8285e-06    -5.4144e-06     1.9428e-06     3.8857e-06     7.8872e-06
    0.3846     5.9837e-06    -2.9295e-21    -2.8764e-06              0     5.9837e-06    -5.7494e-06     1.9946e-06     3.9891e-06     6.9496e-06
    0.3848     6.1082e-06    -2.9277e-21     -3.025e-06              0     6.1082e-06    -6.0455e-06     2.0361e-06     4.0721e-06     6.0687e-06
     0.385     6.1974e-06    -2.9259e-21    -3.1534e-06              0     6.1974e-06    -6.3012e-06     2.0658e-06     4.1316e-06     5.2432e-06
    0.3852      6.247e-06    -2.9241e-21    -3.2608e-06              0      6.247e-06    -6.5149e-06     2.0823e-06     4.1647e-06     4.4711e-06
    0.3854     6.2531e-06    -2.9223e-21    -3.3467e-06              0     6.2531e-06    -6.6856e-06     2.0844e-06     4.1687e-06     3.7497e-06
    0.3856     6.2121e-06    -2.9205e-21    -3.4107e-06              0     6.2121e-06    -6.8126e-06     2.0707e-06     4.1414e-06     3.0755e-06
    0.3858     6.1211e-06    -2.9188e-21    -3.4527e-06              0     6.1211e-06    -6.8956e-06     2.0404e-06     4.0807e-06     2.4445e-06
     0.386     5.9778e-06     -2.917e-21    -3.4726e-06              0     5.9778e-06    -6.9344e-06     1.9926e-06     3.9852e-06     1.8523e-06
    0.3862     5.7808e-06    -2.9153e-21    -3.4706e-06              0     5.7808e-06    -6.9293e-06     1.9269e-06     3.8539e-06      1.294e-06
    0.3864     5.5295e-06    -2.9137e-21     -3.447e-06              0     5.5295e-06    -6.8811e-06     1.8432e-06     3.6863e-06     7.6435e-07
    0.3866     5.2241e-06     -2.912e-21    -3.4024e-06              0     5.2241e-06    -6.7908e-06     1.7414e-06     3.4827e-06     2.5782e-07
    0.3868     4.8659e-06    -2.9104e-21    -3.3373e-06              0     4.8659e-06    -6.6596e-06      1.622e-06     3.2439e-06    -2.3112e-07
     0.387     4.4571e-06    -2.9088e-21    -3.2527e-06              0     4.4571e-06    -6.4894e-06     1.4857e-06     2.9714e-06    -7.0806e-07
    0.3872     4.0008e-06    -2.9072e-21    -3.1495e-06              0     4.0008e-06    -6.2821e-06     1.3336e-06     2.6672e-06    -1.1785e-06
    0.3874      3.501e-06    -2.9057e-21     -3.029e-06              0      3.501e-06      -6.04e-06      1.167e-06      2.334e-06    -1.6477e-06
    0.3876     2.9621e-06    -2.9042e-21    -2.8923e-06              0     2.9621e-06    -5.7656e-06     9.8738e-07     1.9748e-06    -2.1206e-06
    0.3878     2.3894e-06    -2.9027e-21    -2.7408e-06              0     2.3894e-06    -5.4618e-06     7.9647e-07     1.5929e-06    -2.6019e-06
     0.388     1.7881e-06    -2.9012e-21    -2.5761e-06              0     1.7881e-06    -5.1313e-06     5.9603e-07     1.1921e-06    -3.0956e-06
    0.3882     1.1635e-06    -2.8998e-21    -2.3996e-06              0     1.1635e-06    -4.7774e-06     3.8783e-07     7.7566e-07    -3.6052e-06
    0.3884     5.2047e-07    -2.8984e-21    -2.2129e-06              0     5.2047e-07    -4.4031e-06     1.7349e-07     3.4698e-07    -4.1336e-06
    0.3886    -1.3679e-07    -2.8971e-21    -2.0178e-06              0    -1.3679e-07    -4.0119e-06    -4.5597e-08    -9.1195e-08    -4.6831e-06
    0.3888    -8.0531e-07    -2.8958e-21    -1.8157e-06              0    -8.0531e-07    -3.6069e-06    -2.6844e-07    -5.3687e-07    -5.2553e-06
     0.389    -1.4837e-06    -2.8945e-21    -1.6085e-06              0    -1.4837e-06    -3.1915e-06    -4.9455e-07     -9.891e-07    -5.8509e-06
    0.3892    -2.1724e-06    -2.8932e-21    -1.3976e-06              0    -2.1724e-06    -2.7688e-06    -7.2414e-07    -1.4483e-06    -6.4701e-06
    0.3894    -2.8747e-06     -2.892e-21    -1.1846e-06              0    -2.8747e-06    -2.3421e-06    -9.5823e-07    -1.9165e-06    -7.1123e-06
    0.3896    -3.5963e-06    -2.8909e-21    -9.7108e-07              0    -3.5963e-06    -1.9142e-06    -1.1988e-06    -2.3975e-06    -7.7763e-06
    0.3898    -4.3464e-06    -2.8897e-21    -7.5843e-07              0    -4.3464e-06    -1.4881e-06    -1.4488e-06    -2.8976e-06      -8.46e-06
      0.39    -5.1377e-06    -2.8887e-21    -5.4797e-07              0    -5.1377e-06    -1.0663e-06    -1.7126e-06    -3.4251e-06    -9.1609e-06
    0.3902    -5.9865e-06    -2.8876e-21    -3.4093e-07              0    -5.9865e-06    -6.5148e-07    -1.9955e-06     -3.991e-06    -9.8761e-06
    0.3904    -6.9133e-06    -2.8866e-21    -1.3844e-07              0    -6.9133e-06    -2.4573e-07    -2.3044e-06    -4.6089e-06    -1.0602e-05
    0.3906    -7.9423e-06    -2.8856e-21     5.8515e-08              0    -7.9423e-06     1.4893e-07    -2.6474e-06    -5.2949e-06    -1.1334e-05
