%        w            U11            U12            U13            U21            U22            U23            U31            U32            U33
      2389     1.7841e-10              0     3.4335e-11              0    -1.0333e-11              0    -1.9852e-10              0     1.5065e-10
      2390     1.6404e-10              0     1.6111e-11              0     1.6387e-11              0    -1.8855e-10              0      1.908e-10
      2391     1.4833e-10              0    -2.1916e-12              0     4.3422e-11              0    -1.7671e-10              0     2.2944e-10
      2392     1.3138e-10              0    -2.0393e-11              0     7.0497e-11              0    -1.6312e-10              0     2.6616e-10
      2393     1.1333e-10              0    -3.8312e-11              0     9.7334e-11              0    -1.4794e-10              0     3.0057e-10
      2394     9.4296e-11              0    -5.5773e-11              0     1.2365e-10              0    -1.3132e-10              0     3.3229e-10
      2395     7.4421e-11              0    -7.2604e-11              0     1.4917e-10              0    -1.1345e-10              0     3.6099e-10
      2396     5.3852e-11              0    -8.8639e-11              0     1.7361e-10              0    -9.4516e-11              0     3.8634e-10
      2397      3.274e-11              0    -1.0372e-10              0      1.967e-10              0    -7.4721e-11              0     4.0805e-10
      2398     1.1242e-11              0     -1.177e-10              0     2.1818e-10              0    -5.4272e-11              0     4.2589e-10
      2399    -1.0483e-11              0    -1.3044e-10              0      2.378e-10              0    -3.3384e-11              0     4.3962e-10
      2400    -3.2275e-11              0    -1.4183e-10              0     2.5533e-10              0    -1.2275e-11              0     4.4908e-10
      2401    -5.3971e-11              0    -1.5174e-10              0     2.7056e-10              0     8.8367e-12              0     4.5413e-10
      2402    -7.5411e-11              0     -1.601e-10              0     2.8329e-10              0     2.9732e-11              0     4.5468e-10
      2403    -9.6438e-11              0    -1.6681e-10              0     2.9334e-10              0     5.0196e-11              0      4.507e-10
      2404     -1.169e-10              0    -1.7182e-10              0     3.0058e-10              0     7.0019e-11              0     4.4217e-10
      2405    -1.3664e-10              0    -1.7509e-10              0     3.0489e-10              0     8.8998e-11              0     4.2915e-10
      2406    -1.5552e-10              0    -1.7659e-10              0     3.0617e-10              0     1.0694e-10              0     4.1173e-10
      2407    -1.7341e-10              0    -1.7632e-10              0     3.0436e-10              0     1.2366e-10              0     3.9004e-10
      2408    -1.9017e-10              0    -1.7429e-10              0     2.9944e-10              0       1.39e-10              0     3.6428e-10
      2409    -2.0569e-10              0    -1.7054e-10              0     2.9142e-10              0      1.528e-10              0     3.3466e-10
      2410    -2.1987e-10              0    -1.6511e-10              0     2.8032e-10              0     1.6491e-10              0     3.0145e-10
      2411     -2.326e-10              0    -1.5806e-10              0     2.6621e-10              0     1.7523e-10              0     2.6495e-10
      2412     -2.438e-10              0    -1.4949e-10              0      2.492e-10              0     1.8365e-10              0      2.255e-10
      2413     -2.534e-10              0     -1.395e-10              0     2.2942e-10              0     1.9008e-10              0     1.8348e-10
      2414    -2.6135e-10              0    -1.2819e-10              0     2.0703e-10              0     1.9447e-10              0     1.3929e-10
      2415    -2.6759e-10              0    -1.1571e-10              0     1.8222e-10              0     1.9678e-10              0     9.3341e-11
      2416     -2.721e-10              0    -1.0218e-10              0     1.5522e-10              0     1.9699e-10              0      4.609e-11
      2417    -2.7485e-10              0    -8.7771e-11              0     1.2627e-10              0      1.951e-10              0    -2.0037e-12
      2418    -2.7585e-10              0    -7.2635e-11              0     9.5639e-11              0     1.9113e-10              0    -5.0466e-11
      2419    -2.7511e-10              0    -5.6944e-11              0     6.3621e-11              0     1.8513e-10              0    -9.8817e-11
      2420    -2.7264e-10              0    -4.0872e-11              0     3.0524e-11              0     1.7716e-10              0    -1.4657e-10
      2421    -2.6848e-10              0    -2.4599e-11              0    -3.3275e-12              0     1.6731e-10              0    -1.9325e-10
      2422    -2.6269e-10              0    -8.3059e-12              0    -3.7596e-11              0     1.5568e-10              0    -2.3839e-10
      2423    -2.5531e-10              0     7.8265e-12              0    -7.1936e-11              0     1.4239e-10              0    -2.8151e-10
      2424    -2.4644e-10              0     2.3619e-11              0      -1.06e-10              0     1.2758e-10              0    -3.2218e-10
      2425    -2.3614e-10              0     3.8897e-11              0    -1.3942e-10              0     1.1141e-10              0    -3.5998e-10
      2426    -2.2451e-10              0     5.3491e-11              0    -1.7187e-10              0     9.4024e-11              0    -3.9451e-10
      2427    -2.1165e-10              0      6.724e-11              0    -2.0299e-10              0     7.5616e-11              0    -4.2541e-10
      2428    -1.9767e-10              0     7.9991e-11              0    -2.3245e-10              0     5.6368e-11              0    -4.5234e-10
      2429    -1.8269e-10              0     9.1603e-11              0    -2.5992e-10              0     3.6473e-11              0    -4.7502e-10
      2430    -1.6682e-10              0     1.0195e-10              0    -2.8509e-10              0     1.6132e-11              0    -4.9319e-10
      2431     -1.502e-10              0     1.1091e-10              0     -3.077e-10              0    -4.4516e-12              0    -5.0664e-10
      2432    -1.3295e-10              0      1.184e-10              0    -3.2746e-10              0    -2.5072e-11              0    -5.1521e-10
      2433     -1.152e-10              0     1.2432e-10              0    -3.4414e-10              0    -4.5523e-11              0    -5.1878e-10
      2434    -9.7089e-11              0     1.2861e-10              0    -3.5754e-10              0    -6.5603e-11              0     -5.173e-10
      2435    -7.8746e-11              0     1.3124e-10              0    -3.6748e-10              0    -8.5113e-11              0    -5.1074e-10
      2436    -6.0303e-11              0     1.3215e-10              0    -3.7381e-10              0    -1.0386e-10              0    -4.9915e-10
      2437    -4.1889e-11              0     1.3136e-10              0    -3.7643e-10              0    -1.2166e-10              0    -4.8261e-10
      2438    -2.3629e-11              0     1.2887e-10              0    -3.7527e-10              0    -1.3834e-10              0    -4.6125e-10
      2439    -5.6438e-12              0     1.2471e-10              0     -3.703e-10              0    -1.5374e-10              0    -4.3527e-10
      2440      1.195e-11              0     1.1892e-10              0    -3.6152e-10              0     -1.677e-10              0    -4.0489e-10
      2441     2.9042e-11              0     1.1158e-10              0    -3.4898e-10              0     -1.801e-10              0     -3.704e-10
      2442      4.553e-11              0     1.0277e-10              0    -3.3277e-10              0    -1.9081e-10              0    -3.3212e-10
      2443     6.1319e-11              0     9.2598e-11              0    -3.1301e-10              0    -1.9973e-10              0    -2.9041e-10
      2444     7.6322e-11              0     8.1171e-11              0    -2.8986e-10              0    -2.0679e-10              0    -2.4566e-10
      2445     9.0461e-11              0     6.8628e-11              0    -2.6352e-10              0     -2.119e-10              0    -1.9831e-10
      2446     1.0367e-10              0     5.5113e-11              0    -2.3423e-10              0    -2.1503e-10              0    -1.4881e-10
      2447     1.1588e-10              0     4.0784e-11              0    -2.0225e-10              0    -2.1614e-10              0     -9.765e-11
      2448     1.2706e-10              0      2.581e-11              0    -1.6788e-10              0    -2.1524e-10              0    -4.5323e-11
      2449     1.3715e-10              0     1.0367e-11              0    -1.3145e-10              0    -2.1233e-10              0     7.6537e-12
      2450     1.4614e-10              0    -5.3638e-12              0    -9.3307e-11              0    -2.0744e-10              0     6.0757e-11
      2451       1.54e-10              0    -2.1194e-11              0    -5.3821e-11              0    -2.0063e-10              0     1.1346e-10
      2452     1.6072e-10              0    -3.6935e-11              0    -1.3383e-11              0    -1.9195e-10              0     1.6524e-10
      2453     1.6631e-10              0    -5.2397e-11              0     2.7605e-11              0    -1.8151e-10              0     2.1557e-10
      2454     1.7077e-10              0    -6.7391e-11              0     6.8729e-11              0    -1.6939e-10              0     2.6395e-10
      2455     1.7412e-10              0    -8.1734e-11              0     1.0957e-10              0    -1.5571e-10              0      3.099e-10
      2456      1.764e-10              0    -9.5247e-11              0     1.4971e-10              0    -1.4062e-10              0     3.5294e-10
      2457     1.7763e-10              0    -1.0776e-10              0     1.8873e-10              0    -1.2424e-10              0     3.9263e-10
      2458     1.7786e-10              0    -1.1911e-10              0     2.2623e-10              0    -1.0674e-10              0     4.2858e-10
      2459     1.7713e-10              0    -1.2915e-10              0     2.6179e-10              0    -8.8279e-11              0     4.6041e-10
      2460     1.7552e-10              0    -1.3775e-10              0     2.9505e-10              0     -6.903e-11              0     4.8779e-10
      2461     1.7306e-10              0    -1.4478e-10              0     3.2564e-10              0    -4.9172e-11              0     5.1043e-10
      2462     1.6983e-10              0    -1.5013e-10              0     3.5323e-10              0    -2.8888e-11              0     5.2809e-10
      2463      1.659e-10              0    -1.5373e-10              0     3.7749e-10              0    -8.3628e-12              0     5.4058e-10
      2464     1.6134e-10              0     -1.555e-10              0     3.9816e-10              0     1.2217e-11              0     5.4776e-10
      2465     1.5622e-10              0    -1.5539e-10              0     4.1498e-10              0     3.2665e-11              0     5.4954e-10
      2466     1.5061e-10              0    -1.5337e-10              0     4.2775e-10              0     5.2801e-11              0      5.459e-10
      2467      1.446e-10              0    -1.4945e-10              0     4.3631e-10              0     7.2445e-11              0     5.3684e-10
      2468     1.3824e-10              0    -1.4362e-10              0     4.4052e-10              0     9.1426e-11              0     5.2246e-10
      2469     1.3162e-10              0    -1.3592e-10              0     4.4031e-10              0     1.0958e-10              0     5.0287e-10
      2470     1.2481e-10              0    -1.2641e-10              0     4.3562e-10              0     1.2675e-10              0     4.7825e-10
      2471     1.1788e-10              0    -1.1517e-10              0     4.2648e-10              0      1.428e-10              0     4.4886e-10
      2472     1.1088e-10              0    -1.0228e-10              0     4.1294e-10              0     1.5759e-10              0     4.1496e-10
      2473     1.0388e-10              0    -8.7858e-11              0     3.9508e-10              0     1.7101e-10              0     3.7689e-10
      2474     9.6935e-11              0    -7.2041e-11              0     3.7307e-10              0     1.8294e-10              0     3.3502e-10
      2475     9.0101e-11              0    -5.4974e-11              0     3.4708e-10              0      1.933e-10              0     2.8976e-10
      2476      8.342e-11              0     -3.682e-11              0     3.1734e-10              0     2.0202e-10              0     2.4155e-10
      2477     7.6935e-11              0    -1.7756e-11              0     2.8413e-10              0     2.0903e-10              0     1.9089e-10
      2478      7.068e-11              0     2.0296e-12              0     2.4776e-10              0     2.1429e-10              0     1.3827e-10
      2479     6.4685e-11              0     2.2338e-11              0     2.0856e-10              0     2.1778e-10              0      8.421e-11
      2480     5.8973e-11              0     4.2962e-11              0     1.6692e-10              0     2.1949e-10              0     2.9264e-11
      2481     5.3561e-11              0      6.369e-11              0     1.2324e-10              0     2.1943e-10              0     -2.602e-11
      2482      4.846e-11              0     8.4306e-11              0      7.794e-11              0     2.1761e-10              0    -8.1085e-11
      2483     4.3677e-11              0     1.0459e-10              0     3.1477e-11              0     2.1408e-10              0    -1.3537e-10
      2484      3.921e-11              0     1.2433e-10              0    -1.5688e-11              0     2.0889e-10              0    -1.8834e-10
      2485     3.5054e-11              0     1.4331e-10              0    -6.3079e-11              0     2.0212e-10              0    -2.3943e-10
      2486     3.1199e-11              0     1.6132e-10              0    -1.1022e-10              0     1.9383e-10              0    -2.8815e-10
      2487      2.763e-11              0     1.7817e-10              0    -1.5661e-10              0     1.8413e-10              0    -3.3398e-10
      2488     2.4326e-11              0     1.9365e-10              0     -2.018e-10              0     1.7312e-10              0    -3.7646e-10
      2489     2.1264e-11              0     2.0759e-10              0    -2.4529e-10              0     1.6091e-10              0    -4.1515e-10
      2490     1.8417e-11              0     2.1983e-10              0    -2.8665e-10              0     1.4763e-10              0    -4.4965e-10
      2491     1.5755e-11              0     2.3022e-10              0    -3.2542e-10              0     1.3342e-10              0     -4.796e-10
      2492     1.3247e-11              0     2.3862e-10              0    -3.6119e-10              0      1.184e-10              0    -5.0469e-10
      2493     1.0858e-11              0     2.4491e-10              0    -3.9358e-10              0     1.0272e-10              0    -5.2467e-10
      2494     8.5546e-12              0     2.4901e-10              0    -4.2223e-10              0      8.653e-11              0     -5.393e-10
      2495        6.3e-12              0     2.5084e-10              0    -4.4682e-10              0     6.9968e-11              0    -5.4844e-10
      2496      4.059e-12              0     2.5036e-10              0    -4.6706e-10              0     5.3184e-11              0    -5.5199e-10
      2497     1.7968e-12              0     2.4752e-10              0    -4.8272e-10              0     3.6324e-11              0    -5.4989e-10
      2498     -5.208e-13              0     2.4233e-10              0     -4.936e-10              0      1.953e-11              0    -5.4216e-10
      2499     -2.926e-12              0      2.348e-10              0    -4.9956e-10              0      2.942e-12              0    -5.2887e-10
      2500     -5.449e-12              0     2.2499e-10              0    -5.0049e-10              0    -1.3307e-11              0    -5.1014e-10
      2501    -8.1176e-12              0     2.1294e-10              0    -4.9636e-10              0    -2.9089e-11              0    -4.8615e-10
      2502    -1.0957e-11              0     1.9875e-10              0    -4.8716e-10              0    -4.4285e-11              0    -4.5715e-10
      2503    -1.3987e-11              0     1.8253e-10              0    -4.7296e-10              0    -5.8783e-11              0    -4.2341e-10
      2504    -1.7228e-11              0      1.644e-10              0    -4.5386e-10              0    -7.2481e-11              0    -3.8527e-10
      2505    -2.0692e-11              0     1.4453e-10              0    -4.3001e-10              0    -8.5288e-11              0    -3.4313e-10
      2506    -2.4389e-11              0     1.2307e-10              0    -4.0164e-10              0    -9.7122e-11              0    -2.9739e-10
      2507    -2.8324e-11              0     1.0021e-10              0    -3.6899e-10              0    -1.0791e-10              0    -2.4852e-10
      2508      -3.25e-11              0     7.6156e-11              0    -3.3237e-10              0    -1.1761e-10              0    -1.9702e-10
      2509    -3.6911e-11              0     5.1116e-11              0    -2.9211e-10              0    -1.2615e-10              0    -1.4341e-10
      2510    -4.1551e-11              0     2.5315e-11              0    -2.4862e-10              0    -1.3352e-10              0    -8.8236e-11
      2511    -4.6406e-11              0    -1.0115e-12              0     -2.023e-10              0    -1.3968e-10              0    -3.2063e-11
      2512    -5.1461e-11              0    -2.7625e-11              0    -1.5361e-10              0    -1.4463e-10              0     2.4535e-11
      2513    -5.6694e-11              0    -5.4279e-11              0    -1.0303e-10              0    -1.4837e-10              0     8.0976e-11
      2514     -6.208e-11              0     -8.073e-11              0    -5.1051e-11              0    -1.5091e-10              0     1.3668e-10
      2515    -6.7592e-11              0    -1.0673e-10              0     1.7954e-12              0    -1.5228e-10              0     1.9107e-10
      2516    -7.3197e-11              0    -1.3204e-10              0     5.4982e-11              0    -1.5252e-10              0     2.4359e-10
      2517     -7.886e-11              0    -1.5641e-10              0     1.0797e-10              0    -1.5165e-10              0     2.9369e-10
      2518    -8.4544e-11              0    -1.7962e-10              0     1.6022e-10              0    -1.4975e-10              0     3.4084e-10
      2519    -9.0209e-11              0    -2.0146e-10              0     2.1119e-10              0    -1.4686e-10              0     3.8456e-10
      2520    -9.5813e-11              0     -2.217e-10              0     2.6036e-10              0    -1.4306e-10              0     4.2439e-10
      2521    -1.0131e-10              0    -2.4017e-10              0     3.0722e-10              0    -1.3842e-10              0      4.599e-10
      2522    -1.0667e-10              0    -2.5667e-10              0     3.5127e-10              0    -1.3303e-10              0     4.9072e-10
      2523    -1.1183e-10              0    -2.7106e-10              0     3.9204e-10              0    -1.2695e-10              0     5.1652e-10
      2524    -1.1675e-10              0    -2.8319e-10              0     4.2912e-10              0    -1.2028e-10              0     5.3701e-10
      2525    -1.2139e-10              0    -2.9295e-10              0     4.6208e-10              0    -1.1311e-10              0     5.5198e-10
      2526    -1.2571e-10              0    -3.0024e-10              0     4.9057e-10              0    -1.0552e-10              0     5.6125e-10
      2527    -1.2967e-10              0    -3.0499e-10              0     5.1428e-10              0    -9.7613e-11              0     5.6471e-10
      2528    -1.3322e-10              0    -3.0714e-10              0     5.3293e-10              0    -8.9465e-11              0     5.6231e-10
      2529    -1.3633e-10              0    -3.0669e-10              0      5.463e-10              0    -8.1166e-11              0     5.5405e-10
      2530    -1.3895e-10              0    -3.0362e-10              0     5.5422e-10              0    -7.2799e-11              0        5.4e-10
      2531    -1.4107e-10              0    -2.9796e-10              0     5.5658e-10              0    -6.4443e-11              0     5.2029e-10
      2532    -1.4265e-10              0    -2.8978e-10              0     5.5333e-10              0    -5.6172e-11              0      4.951e-10
      2533    -1.4367e-10              0    -2.7913e-10              0     5.4445e-10              0    -4.8057e-11              0     4.6468e-10
      2534     -1.441e-10              0    -2.6612e-10              0     5.3001e-10              0     -4.016e-11              0     4.2932e-10
      2535    -1.4393e-10              0    -2.5087e-10              0     5.1013e-10              0     -3.254e-11              0     3.8936e-10
      2536    -1.4314e-10              0    -2.3352e-10              0     4.8496e-10              0    -2.5247e-11              0     3.4521e-10
      2537    -1.4173e-10              0    -2.1423e-10              0     4.5474e-10              0    -1.8324e-11              0      2.973e-10
      2538    -1.3968e-10              0     -1.932e-10              0     4.1974e-10              0    -1.1807e-11              0     2.4611e-10
      2539    -1.3701e-10              0     -1.706e-10              0     3.8029e-10              0    -5.7266e-12              0     1.9216e-10
      2540    -1.3371e-10              0    -1.4666e-10              0     3.3676e-10              0    -1.0259e-13              0     1.3598e-10
      2541    -1.2979e-10              0     -1.216e-10              0     2.8958e-10              0     5.0507e-12              0     7.8159e-11
      2542    -1.2526e-10              0    -9.5648e-11              0     2.3921e-10              0     9.7266e-12              0      1.927e-11
      2543    -1.2014e-10              0    -6.9055e-11              0     1.8612e-10              0     1.3925e-11              0    -4.0083e-11
      2544    -1.1445e-10              0    -4.2066e-11              0     1.3086e-10              0     1.7654e-11              0    -9.9294e-11
      2545    -1.0822e-10              0    -1.4933e-11              0      7.397e-11              0     2.0926e-11              0    -1.5776e-10
      2546    -1.0147e-10              0     1.2094e-11              0     1.6013e-11              0      2.376e-11              0    -2.1487e-10
      2547    -9.4222e-11              0     3.8764e-11              0    -4.2424e-11              0     2.6181e-11              0    -2.7004e-10
      2548    -8.6522e-11              0     6.4832e-11              0    -1.0075e-10              0     2.8217e-11              0    -3.2271e-10
      2549      -7.84e-11              0      9.006e-11              0    -1.5838e-10              0     2.9902e-11              0    -3.7232e-10
      2550    -6.9895e-11              0     1.1422e-10              0    -2.1471e-10              0     3.1271e-11              0    -4.1835e-10
      2551    -6.1044e-11              0     1.3709e-10              0    -2.6917e-10              0     3.2364e-11              0    -4.6033e-10
      2552     -5.189e-11              0     1.5847e-10              0    -3.2121e-10              0     3.3221e-11              0     -4.978e-10
      2553    -4.2474e-11              0     1.7817e-10              0    -3.7027e-10              0     3.3884e-11              0    -5.3038e-10
      2554    -3.2838e-11              0     1.9602e-10              0    -4.1584e-10              0     3.4396e-11              0     -5.577e-10
      2555    -2.3026e-11              0     2.1186e-10              0    -4.5745e-10              0     3.4797e-11              0    -5.7948e-10
      2556     -1.308e-11              0     2.2557e-10              0    -4.9465e-10              0      3.513e-11              0    -5.9547e-10
      2557    -3.0442e-12              0     2.3704e-10              0    -5.2704e-10              0     3.5433e-11              0    -6.0549e-10
      2558     7.0398e-12              0     2.4618e-10              0    -5.5428e-10              0     3.5744e-11              0    -6.0941e-10
      2559      1.713e-11              0     2.5292e-10              0    -5.7605e-10              0     3.6096e-11              0    -6.0717e-10
      2560     2.7187e-11              0     2.5724e-10              0    -5.9211e-10              0      3.652e-11              0    -5.9877e-10
      2561     3.7169e-11              0     2.5911e-10              0    -6.0227e-10              0     3.7042e-11              0    -5.8427e-10
      2562     4.7041e-11              0     2.5854e-10              0    -6.0639e-10              0     3.7686e-11              0     -5.638e-10
      2563     5.6765e-11              0     2.5557e-10              0    -6.0442e-10              0     3.8468e-11              0    -5.3754e-10
      2564     6.6307e-11              0     2.5026e-10              0    -5.9633e-10              0     3.9402e-11              0    -5.0574e-10
      2565     7.5635e-11              0     2.4269e-10              0    -5.8218e-10              0     4.0495e-11              0     -4.687e-10
      2566     8.4718e-11              0     2.3297e-10              0    -5.6208e-10              0      4.175e-11              0    -4.2677e-10
      2567     9.3528e-11              0     2.2121e-10              0    -5.3621e-10              0     4.3163e-11              0    -3.8035e-10
      2568     1.0204e-10              0     2.0757e-10              0    -5.0482e-10              0     4.4729e-11              0    -3.2991e-10
      2569     1.1022e-10              0     1.9221e-10              0    -4.6818e-10              0     4.6432e-11              0    -2.7593e-10
      2570     1.1806e-10              0     1.7531e-10              0    -4.2664e-10              0     4.8257e-11              0    -2.1895e-10
      2571     1.2553e-10              0     1.5706e-10              0    -3.8061e-10              0      5.018e-11              0    -1.5952e-10
      2572     1.3262e-10              0     1.3766e-10              0    -3.3054e-10              0     5.2175e-11              0    -9.8243e-11
      2573      1.393e-10              0     1.1734e-10              0     -2.769e-10              0     5.4213e-11              0     -3.572e-11
      2574     1.4557e-10              0     9.6326e-11              0    -2.2023e-10              0      5.626e-11              0     2.7424e-11
      2575      1.514e-10              0     7.4835e-11              0     -1.611e-10              0     5.8279e-11              0     9.0559e-11
      2576     1.5679e-10              0     5.3107e-11              0    -1.0008e-10              0     6.0234e-11              0     1.5305e-10
      2577     1.6173e-10              0     3.1375e-11              0    -3.7788e-11              0     6.2083e-11              0     2.1427e-10
      2578      1.662e-10              0     9.8695e-12              0     2.5147e-11              0     6.3786e-11              0     2.7361e-10
      2579     1.7019e-10              0    -1.1181e-11              0     8.8092e-11              0     6.5301e-11              0     3.3046e-10
      2580      1.737e-10              0    -3.1556e-11              0     1.5041e-10              0     6.6589e-11              0     3.8425e-10
      2581     1.7672e-10              0    -5.1045e-11              0     2.1147e-10              0     6.7608e-11              0     4.3444e-10
      2582     1.7924e-10              0    -6.9446e-11              0     2.7064e-10              0     6.8322e-11              0     4.8051e-10
      2583     1.8126e-10              0    -8.6572e-11              0     3.2731e-10              0     6.8694e-11              0     5.2199e-10
      2584     1.8276e-10              0    -1.0225e-10              0     3.8092e-10              0     6.8691e-11              0     5.5846e-10
      2585     1.8374e-10              0    -1.1633e-10              0     4.3088e-10              0     6.8283e-11              0     5.8955e-10
      2586     1.8419e-10              0    -1.2867e-10              0      4.767e-10              0     6.7445e-11              0     6.1493e-10
      2587     1.8411e-10              0    -1.3915e-10              0     5.1788e-10              0     6.6156e-11              0     6.3433e-10
      2588     1.8349e-10              0    -1.4769e-10              0     5.5399e-10              0     6.4399e-11              0     6.4755e-10
      2589     1.8232e-10              0     -1.542e-10              0     5.8465e-10              0     6.2163e-11              0     6.5445e-10
      2590     1.8059e-10              0    -1.5864e-10              0     6.0952e-10              0     5.9443e-11              0     6.5493e-10
      2591      1.783e-10              0    -1.6098e-10              0     6.2832e-10              0      5.624e-11              0       6.49e-10
      2592     1.7544e-10              0    -1.6122e-10              0     6.4086e-10              0     5.2558e-11              0     6.3668e-10
      2593       1.72e-10              0    -1.5937e-10              0     6.4697e-10              0     4.8411e-11              0      6.181e-10
      2594     1.6798e-10              0    -1.5548e-10              0     6.4657e-10              0     4.3816e-11              0     5.9342e-10
      2595     1.6337e-10              0    -1.4961e-10              0     6.3964e-10              0     3.8798e-11              0     5.6288e-10
      2596     1.5817e-10              0    -1.4186e-10              0     6.2623e-10              0     3.3385e-11              0     5.2678e-10
      2597     1.5237e-10              0    -1.3233e-10              0     6.0644e-10              0     2.7613e-11              0     4.8547e-10
      2598     1.4597e-10              0    -1.2115e-10              0     5.8046e-10              0     2.1523e-11              0     4.3934e-10
      2599     1.3897e-10              0    -1.0847e-10              0     5.4853e-10              0     1.5159e-11              0     3.8885e-10
      2600     1.3136e-10              0    -9.4444e-11              0     5.1095e-10              0     8.5707e-12              0     3.3449e-10
      2601     1.2316e-10              0    -7.9257e-11              0     4.6808e-10              0     1.8111e-12              0      2.768e-10
      2602     1.1436e-10              0    -6.3098e-11              0     4.2034e-10              0    -5.0634e-12              0     2.1635e-10
      2603     1.0498e-10              0    -4.6168e-11              0     3.6819e-10              0    -1.1994e-11              0     1.5373e-10
      2604     9.5022e-11              0    -2.8679e-11              0     3.1216e-10              0     -1.892e-11              0     8.9562e-11
      2605     8.4499e-11              0    -1.0845e-11              0     2.5278e-10              0    -2.5778e-11              0     2.4478e-11
      2606     7.3429e-11              0     7.1129e-12              0     1.9066e-10              0    -3.2507e-11              0    -4.0877e-11
      2607     6.1832e-11              0     2.4973e-11              0     1.2641e-10              0    -3.9044e-11              0    -1.0586e-10
      2608     4.9732e-11              0     4.2516e-11              0     6.0676e-11              0    -4.5328e-11              0    -1.6982e-10
      2609     3.7157e-11              0     5.9523e-11              0    -5.8759e-12              0    -5.1298e-11              0    -2.3212e-10
      2610     2.4137e-11              0     7.5784e-11              0    -7.2577e-11              0    -5.6897e-11              0    -2.9216e-10
      2611      1.071e-11              0     9.1097e-11              0    -1.3875e-10              0    -6.2071e-11              0    -3.4933e-10
      2612    -3.0854e-12              0     1.0527e-10              0    -2.0373e-10              0     -6.677e-11              0    -4.0307e-10
      2613    -1.7203e-11              0     1.1812e-10              0    -2.6684e-10              0    -7.0948e-11              0    -4.5285e-10
      2614    -3.1596e-11              0     1.2948e-10              0    -3.2745e-10              0    -7.4563e-11              0    -4.9817e-10
      2615    -4.6209e-11              0      1.392e-10              0    -3.8494e-10              0     -7.758e-11              0    -5.3859e-10
      2616    -6.0986e-11              0     1.4716e-10              0     -4.387e-10              0    -7.9969e-11              0     -5.737e-10
      2617    -7.5865e-11              0     1.5324e-10              0    -4.8818e-10              0    -8.1709e-11              0    -6.0316e-10
      2618    -9.0782e-11              0     1.5735e-10              0    -5.3288e-10              0    -8.2782e-11              0    -6.2669e-10
      2619    -1.0567e-10              0     1.5942e-10              0    -5.7232e-10              0    -8.3179e-11              0    -6.4405e-10
      2620    -1.2045e-10              0      1.594e-10              0    -6.0608e-10              0    -8.2899e-11              0    -6.5507e-10
      2621    -1.3505e-10              0     1.5728e-10              0    -6.3382e-10              0    -8.1946e-11              0    -6.5966e-10
      2622     -1.494e-10              0     1.5305e-10              0    -6.5522e-10              0    -8.0335e-11              0    -6.5776e-10
      2623    -1.6342e-10              0     1.4674e-10              0    -6.7006e-10              0    -7.8083e-11              0    -6.4941e-10
      2624    -1.7702e-10              0     1.3839e-10              0    -6.7817e-10              0    -7.5219e-11              0    -6.3469e-10
      2625    -1.9012e-10              0     1.2808e-10              0    -6.7944e-10              0    -7.1777e-11              0    -6.1376e-10
      2626    -2.0265e-10              0      1.159e-10              0    -6.7385e-10              0    -6.7796e-11              0    -5.8684e-10
      2627    -2.1452e-10              0     1.0197e-10              0    -6.6143e-10              0    -6.3322e-11              0    -5.5419e-10
      2628    -2.2564e-10              0     8.6409e-11              0    -6.4228e-10              0    -5.8409e-11              0    -5.1616e-10
      2629    -2.3594e-10              0     6.9385e-11              0     -6.166e-10              0    -5.3111e-11              0    -4.7312e-10
      2630    -2.4534e-10              0     5.1066e-11              0    -5.8461e-10              0    -4.7491e-11              0    -4.2551e-10
      2631    -2.5377e-10              0      3.164e-11              0    -5.4662e-10              0    -4.1613e-11              0    -3.7383e-10
      2632    -2.6115e-10              0     1.1308e-11              0    -5.0301e-10              0    -3.5546e-11              0    -3.1858e-10
      2633    -2.6742e-10              0    -9.7193e-12              0     -4.542e-10              0    -2.9358e-11              0    -2.6033e-10
      2634    -2.7252e-10              0    -3.1219e-11              0    -4.0068e-10              0    -2.3121e-11              0    -1.9965e-10
      2635    -2.7638e-10              0    -5.2961e-11              0    -3.4297e-10              0    -1.6907e-11              0    -1.3718e-10
      2636    -2.7896e-10              0    -7.4713e-11              0    -2.8165e-10              0    -1.0787e-11              0    -7.3525e-11
      2637    -2.8022e-10              0    -9.6238e-11              0    -2.1733e-10              0    -4.8317e-12              0    -9.3325e-12
      2638     -2.801e-10              0     -1.173e-10              0    -1.5065e-10              0     8.9138e-13              0     5.4754e-11
      2639     -2.786e-10              0    -1.3767e-10              0     -8.229e-11              0     6.3167e-12              0     1.1809e-10
      2640    -2.7568e-10              0    -1.5712e-10              0    -1.2934e-11              0     1.1383e-11              0     1.8005e-10
      2641    -2.7134e-10              0    -1.7542e-10              0     5.6717e-11              0     1.6032e-11              0     2.4001e-10
      2642    -2.6556e-10              0    -1.9237e-10              0     1.2596e-10              0     2.0212e-11              0     2.9737e-10
      2643    -2.5836e-10              0    -2.0777e-10              0     1.9409e-10              0     2.3878e-11              0     3.5155e-10
      2644    -2.4975e-10              0    -2.2143e-10              0     2.6041e-10              0     2.6988e-11              0     4.0204e-10
      2645    -2.3975e-10              0     -2.332e-10              0     3.2425e-10              0     2.9511e-11              0     4.4831e-10
      2646     -2.284e-10              0    -2.4291e-10              0     3.8495e-10              0     3.1419e-11              0     4.8992e-10
