%     time           SX11           SX12           SX13           SX22           SX23           SX33
    0.6516              0              0    -1.0502e-07              0              0              0
    0.6518              0              0    -1.0125e-07              0              0              0
     0.652              0              0    -9.6497e-08              0              0              0
    0.6522              0              0    -9.0807e-08              0              0              0
    0.6524              0              0    -8.4251e-08              0              0              0
    0.6526              0              0    -7.6917e-08              0              0              0
    0.6528              0              0    -6.8908e-08              0              0              0
     0.653              0              0    -6.0343e-08              0              0              0
    0.6532              0              0    -5.1354e-08              0              0              0
    0.6534              0              0    -4.2086e-08              0              0              0
    0.6536              0              0    -3.2692e-08              0              0              0
    0.6538              0              0    -2.3332e-08              0              0              0
     0.654              0              0    -1.4169e-08              0              0              0
    0.6542              0              0    -5.3658e-09              0              0              0
    0.6544              0              0     2.9157e-09              0              0              0
    0.6546              0              0     1.0521e-08              0              0              0
    0.6548              0              0     1.7304e-08              0              0              0
     0.655              0              0      2.313e-08              0              0              0
    0.6552              0              0     2.7881e-08              0              0              0
    0.6554              0              0     3.1453e-08              0              0              0
    0.6556              0              0     3.3765e-08              0              0              0
    0.6558              0              0     3.4754e-08              0              0              0
     0.656              0              0     3.4382e-08              0              0              0
    0.6562              0              0     3.2632e-08              0              0              0
    0.6564              0              0     2.9512e-08              0              0              0
    0.6566              0              0     2.5053e-08              0              0              0
    0.6568              0              0      1.931e-08              0              0              0
     0.657              0              0     1.2359e-08              0              0              0
    0.6572              0              0     4.2964e-09              0              0              0
    0.6574              0              0    -4.7634e-09              0              0              0
    0.6576              0              0    -1.4689e-08              0              0              0
    0.6578              0              0    -2.5338e-08              0              0              0
     0.658              0              0    -3.6553e-08              0              0              0
    0.6582              0              0    -4.8175e-08              0              0              0
    0.6584              0              0    -6.0037e-08              0              0              0
    0.6586              0              0    -7.1971e-08              0              0              0
    0.6588              0              0    -8.3815e-08              0              0              0
     0.659              0              0    -9.5407e-08              0              0              0
    0.6592              0              0     -1.066e-07              0              0              0
    0.6594              0              0    -1.1725e-07              0              0              0
    0.6596              0              0    -1.2723e-07              0              0              0
    0.6598              0              0    -1.3643e-07              0              0              0
      0.66              0              0    -1.4476e-07              0              0              0
    0.6602              0              0    -1.5214e-07              0              0              0
    0.6604              0              0    -1.5851e-07              0              0              0
    0.6606              0              0    -1.6383e-07              0              0              0
    0.6608              0              0    -1.6809e-07              0              0              0
     0.661              0              0    -1.7129e-07              0              0              0
    0.6612              0              0    -1.7344e-07              0              0              0
    0.6614              0              0    -1.7459e-07              0              0              0
    0.6616              0              0    -1.7477e-07              0              0              0
    0.6618              0              0    -1.7405e-07              0              0              0
     0.662              0              0    -1.7252e-07              0              0              0
    0.6622              0              0    -1.7024e-07              0              0              0
    0.6624              0              0    -1.6733e-07              0              0              0
    0.6626              0              0    -1.6387e-07              0              0              0
    0.6628              0              0    -1.5996e-07              0              0              0
     0.663              0              0     -1.557e-07              0              0              0
    0.6632              0              0    -1.5119e-07              0              0              0
    0.6634              0              0    -1.4653e-07              0              0              0
    0.6636              0              0     -1.418e-07              0              0              0
    0.6638              0              0    -1.3709e-07              0              0              0
     0.664              0              0    -1.3247e-07              0              0              0
    0.6642              0              0    -1.2801e-07              0              0              0
    0.6644              0              0    -1.2375e-07              0              0              0
    0.6646              0              0    -1.1976e-07              0              0              0
    0.6648              0              0    -1.1605e-07              0              0              0
     0.665              0              0    -1.1266e-07              0              0              0
    0.6652              0              0     -1.096e-07              0              0              0
    0.6654              0              0    -1.0687e-07              0              0              0
    0.6656              0              0    -1.0447e-07              0              0              0
    0.6658              0              0    -1.0239e-07              0              0              0
     0.666              0              0     -1.006e-07              0              0              0
    0.6662              0              0    -9.9094e-08              0              0              0
    0.6664              0              0    -9.7829e-08              0              0              0
    0.6666              0              0    -9.6776e-08              0              0              0
    0.6668              0              0    -9.5903e-08              0              0              0
     0.667              0              0    -9.5173e-08              0              0              0
    0.6672              0              0    -9.4551e-08              0              0              0
    0.6674              0              0    -9.4006e-08              0              0              0
    0.6676              0              0    -9.3504e-08              0              0              0
    0.6678              0              0    -9.3017e-08              0              0              0
     0.668              0              0    -9.2522e-08              0              0              0
    0.6682              0              0    -9.1995e-08              0              0              0
    0.6684              0              0    -9.1423e-08              0              0              0
    0.6686              0              0    -9.0791e-08              0              0              0
    0.6688              0              0    -9.0093e-08              0              0              0
     0.669              0              0    -8.9325e-08              0              0              0
    0.6692              0              0    -8.8489e-08              0              0              0
    0.6694              0              0     -8.759e-08              0              0              0
    0.6696              0              0    -8.6635e-08              0              0              0
    0.6698              0              0    -8.5636e-08              0              0              0
      0.67              0              0    -8.4606e-08              0              0              0
    0.6702              0              0    -8.3561e-08              0              0              0
    0.6704              0              0    -8.2516e-08              0              0              0
    0.6706              0              0    -8.1487e-08              0              0              0
    0.6708              0              0    -8.0493e-08              0              0              0
     0.671              0              0    -7.9547e-08              0              0              0
    0.6712              0              0    -7.8664e-08              0              0              0
    0.6714              0              0    -7.7858e-08              0              0              0
    0.6716              0              0    -7.7137e-08              0              0              0
    0.6718              0              0    -7.6512e-08              0              0              0
     0.672              0              0    -7.5986e-08              0              0              0
    0.6722              0              0    -7.5564e-08              0              0              0
    0.6724              0              0    -7.5245e-08              0              0              0
    0.6726              0              0    -7.5026e-08              0              0              0
    0.6728              0              0    -7.4902e-08              0              0              0
     0.673              0              0    -7.4865e-08              0              0              0
    0.6732              0              0    -7.4905e-08              0              0              0
    0.6734              0              0    -7.5011e-08              0              0              0
    0.6736              0              0    -7.5168e-08              0              0              0
    0.6738              0              0    -7.5363e-08              0              0              0
     0.674              0              0    -7.5578e-08              0              0              0
    0.6742              0              0    -7.5799e-08              0              0              0
    0.6744              0              0    -7.6009e-08              0              0              0
    0.6746              0              0    -7.6192e-08              0              0              0
    0.6748              0              0    -7.6332e-08              0              0              0
     0.675              0              0    -7.6416e-08              0              0              0
    0.6752              0              0     -7.643e-08              0              0              0
    0.6754              0              0    -7.6362e-08              0              0              0
    0.6756              0              0    -7.6202e-08              0              0              0
    0.6758              0              0    -7.5943e-08              0              0              0
     0.676              0              0    -7.5576e-08              0              0              0
    0.6762              0              0    -7.5099e-08              0              0              0
    0.6764              0              0    -7.4509e-08              0              0              0
    0.6766              0              0    -7.3805e-08              0              0              0
    0.6768              0              0    -7.2989e-08              0              0              0
     0.677              0              0    -7.2064e-08              0              0              0
    0.6772              0              0    -7.1037e-08              0              0              0
    0.6774              0              0    -6.9914e-08              0              0              0
    0.6776              0              0    -6.8703e-08              0              0              0
    0.6778              0              0    -6.7416e-08              0              0              0
     0.678              0              0    -6.6063e-08              0              0              0
    0.6782              0              0    -6.4657e-08              0              0              0
    0.6784              0              0    -6.3211e-08              0              0              0
    0.6786              0              0     -6.174e-08              0              0              0
    0.6788              0              0    -6.0257e-08              0              0              0
     0.679              0              0    -5.8778e-08              0              0              0
    0.6792              0              0    -5.7318e-08              0              0              0
    0.6794              0              0     -5.589e-08              0              0              0
    0.6796              0              0    -5.4508e-08              0              0              0
    0.6798              0              0    -5.3186e-08              0              0              0
      0.68              0              0    -5.1934e-08              0              0              0
    0.6802              0              0    -5.0764e-08              0              0              0
    0.6804              0              0    -4.9682e-08              0              0              0
    0.6806              0              0    -4.8695e-08              0              0              0
    0.6808              0              0    -4.7806e-08              0              0              0
     0.681              0              0    -4.7016e-08              0              0              0
    0.6812              0              0    -4.6321e-08              0              0              0
    0.6814              0              0    -4.5716e-08              0              0              0
    0.6816              0              0    -4.5191e-08              0              0              0
    0.6818              0              0    -4.4733e-08              0              0              0
     0.682              0              0    -4.4324e-08              0              0              0
    0.6822              0              0    -4.3943e-08              0              0              0
    0.6824              0              0    -4.3567e-08              0              0              0
    0.6826              0              0    -4.3168e-08              0              0              0
    0.6828              0              0    -4.2715e-08              0              0              0
     0.683              0              0    -4.2177e-08              0              0              0
    0.6832              0              0    -4.1518e-08              0              0              0
    0.6834              0              0    -4.0703e-08              0              0              0
    0.6836              0              0    -3.9695e-08              0              0              0
    0.6838              0              0     -3.846e-08              0              0              0
     0.684              0              0    -3.6961e-08              0              0              0
    0.6842              0              0    -3.5167e-08              0              0              0
    0.6844              0              0    -3.3047e-08              0              0              0
    0.6846              0              0    -3.0573e-08              0              0              0
    0.6848              0              0    -2.7722e-08              0              0              0
     0.685              0              0    -2.4476e-08              0              0              0
    0.6852              0              0    -2.0817e-08              0              0              0
    0.6854              0              0    -1.6737e-08              0              0              0
    0.6856              0              0    -1.2227e-08              0              0              0
    0.6858              0              0    -7.2844e-09              0              0              0
     0.686              0              0    -1.9076e-09              0              0              0
    0.6862              0              0     3.9024e-09              0              0              0
    0.6864              0              0     1.0145e-08              0              0              0
    0.6866              0              0      1.682e-08              0              0              0
    0.6868              0              0     2.3932e-08              0              0              0
     0.687              0              0     3.1487e-08              0              0              0
    0.6872              0              0     3.9499e-08              0              0              0
    0.6874              0              0     4.7993e-08              0              0              0
    0.6876              0              0     5.6999e-08              0              0              0
    0.6878              0              0     6.6561e-08              0              0              0
     0.688              0              0     7.6737e-08              0              0              0
    0.6882              0              0     8.7596e-08              0              0              0
    0.6884              0              0     9.9221e-08              0              0              0
    0.6886              0              0     1.1171e-07              0              0              0
    0.6888              0              0     1.2518e-07              0              0              0
     0.689              0              0     1.3974e-07              0              0              0
    0.6892              0              0     1.5553e-07              0              0              0
    0.6894              0              0     1.7268e-07              0              0              0
    0.6896              0              0     1.9135e-07              0              0              0
    0.6898              0              0     2.1165e-07              0              0              0
      0.69              0              0     2.3374e-07              0              0              0
    0.6902              0              0     2.5772e-07              0              0              0
    0.6904              0              0     2.8371e-07              0              0              0
    0.6906              0              0     3.1178e-07              0              0              0
    0.6908              0              0     3.4198e-07              0              0              0
     0.691              0              0     3.7432e-07              0              0              0
    0.6912              0              0     4.0878e-07              0              0              0
    0.6914              0              0     4.4527e-07              0              0              0
    0.6916              0              0     4.8366e-07              0              0              0
    0.6918              0              0     5.2377e-07              0              0              0
     0.692              0              0     5.6535e-07              0              0              0
    0.6922              0              0     6.0808e-07              0              0              0
    0.6924              0              0     6.5159e-07              0              0              0
    0.6926              0              0     6.9545e-07              0              0              0
    0.6928              0              0     7.3916e-07              0              0              0
     0.693              0              0     7.8218e-07              0              0              0
    0.6932              0              0     8.2391e-07              0              0              0
    0.6934              0              0     8.6371e-07              0              0              0
    0.6936              0              0     9.0092e-07              0              0              0
    0.6938              0              0     9.3484e-07              0              0              0
     0.694              0              0     9.6477e-07              0              0              0
    0.6942              0              0     9.9001e-07              0              0              0
    0.6944              0              0     1.0099e-06              0              0              0
    0.6946              0              0     1.0238e-06              0              0              0
    0.6948              0              0     1.0311e-06              0              0              0
     0.695              0              0     1.0312e-06              0              0              0
    0.6952              0              0     1.0237e-06              0              0              0
    0.6954              0              0     1.0082e-06              0              0              0
    0.6956              0              0     9.8443e-07              0              0              0
    0.6958              0              0     9.5221e-07              0              0              0
     0.696              0              0     9.1147e-07              0              0              0
    0.6962              0              0     8.6228e-07              0              0              0
    0.6964              0              0     8.0483e-07              0              0              0
    0.6966              0              0     7.3942e-07              0              0              0
    0.6968              0              0     6.6651e-07              0              0              0
     0.697              0              0     5.8666e-07              0              0              0
    0.6972              0              0     5.0054e-07              0              0              0
    0.6974              0              0     4.0893e-07              0              0              0
    0.6976              0              0     3.1273e-07              0              0              0
    0.6978              0              0      2.129e-07              0              0              0
     0.698              0              0     1.1045e-07              0              0              0
    0.6982              0              0     6.4759e-09              0              0              0
    0.6984              0              0    -9.7915e-08              0              0              0
    0.6986              0              0     -2.016e-07              0              0              0
    0.6988              0              0    -3.0345e-07              0              0              0
     0.699              0              0    -4.0239e-07              0              0              0
    0.6992              0              0    -4.9735e-07              0              0              0
    0.6994              0              0    -5.8735e-07              0              0              0
    0.6996              0              0    -6.7148e-07              0              0              0
    0.6998              0              0    -7.4891e-07              0              0              0
       0.7              0              0    -8.1894e-07              0              0              0
    0.7002              0              0    -8.8097e-07              0              0              0
    0.7004              0              0    -9.3451e-07              0              0              0
    0.7006              0              0    -9.7923e-07              0              0              0
    0.7008              0              0    -1.0149e-06              0              0              0
     0.701              0              0    -1.0415e-06              0              0              0
    0.7012              0              0     -1.059e-06              0              0              0
    0.7014              0              0    -1.0677e-06              0              0              0
    0.7016              0              0    -1.0677e-06              0              0              0
    0.7018              0              0    -1.0596e-06              0              0              0
     0.702              0              0    -1.0438e-06              0              0              0
    0.7022              0              0     -1.021e-06              0              0              0
    0.7024              0              0    -9.9178e-07              0              0              0
    0.7026              0              0    -9.5688e-07              0              0              0
    0.7028              0              0    -9.1707e-07              0              0              0
     0.703              0              0    -8.7315e-07              0              0              0
    0.7032              0              0    -8.2593e-07              0              0              0
    0.7034              0              0    -7.7621e-07              0              0              0
    0.7036              0              0    -7.2477e-07              0              0              0
    0.7038              0              0    -6.7237e-07              0              0              0
     0.704              0              0    -6.1973e-07              0              0              0
    0.7042              0              0    -5.6752e-07              0              0              0
    0.7044              0              0    -5.1633e-07              0              0              0
    0.7046              0              0    -4.6672e-07              0              0              0
    0.7048              0              0    -4.1914e-07              0              0              0
     0.705              0              0      -3.74e-07              0              0              0
    0.7052              0              0    -3.3162e-07              0              0              0
    0.7054              0              0    -2.9224e-07              0              0              0
    0.7056              0              0    -2.5604e-07              0              0              0
    0.7058              0              0    -2.2314e-07              0              0              0
     0.706              0              0    -1.9356e-07              0              0              0
    0.7062              0              0     -1.673e-07              0              0              0
    0.7064              0              0    -1.4429e-07              0              0              0
    0.7066              0              0     -1.244e-07              0              0              0
    0.7068              0              0     -1.075e-07              0              0              0
     0.707              0              0      -9.34e-08              0              0              0
    0.7072              0              0    -8.1885e-08              0              0              0
    0.7074              0              0    -7.2733e-08              0              0              0
    0.7076              0              0     -6.571e-08              0              0              0
    0.7078              0              0    -6.0577e-08              0              0              0
     0.708              0              0    -5.7095e-08              0              0              0
    0.7082              0              0    -5.5032e-08              0              0              0
    0.7084              0              0    -5.4166e-08              0              0              0
    0.7086              0              0    -5.4289e-08              0              0              0
    0.7088              0              0    -5.5208e-08              0              0              0
     0.709              0              0    -5.6749e-08              0              0              0
    0.7092              0              0    -5.8755e-08              0              0              0
    0.7094              0              0     -6.109e-08              0              0              0
    0.7096              0              0    -6.3638e-08              0              0              0
    0.7098              0              0    -6.6298e-08              0              0              0
      0.71              0              0    -6.8991e-08              0              0              0
    0.7102              0              0    -7.1653e-08              0              0              0
    0.7104              0              0    -7.4233e-08              0              0              0
    0.7106              0              0    -7.6696e-08              0              0              0
    0.7108              0              0    -7.9016e-08              0              0              0
     0.711              0              0    -8.1178e-08              0              0              0
    0.7112              0              0    -8.3175e-08              0              0              0
    0.7114              0              0    -8.5005e-08              0              0              0
    0.7116              0              0    -8.6672e-08              0              0              0
    0.7118              0              0    -8.8184e-08              0              0              0
     0.712              0              0    -8.9549e-08              0              0              0
    0.7122              0              0    -9.0778e-08              0              0              0
    0.7124              0              0    -9.1883e-08              0              0              0
    0.7126              0              0    -9.2874e-08              0              0              0
    0.7128              0              0    -9.3763e-08              0              0              0
     0.713              0              0     -9.456e-08              0              0              0
    0.7132              0              0    -9.5274e-08              0              0              0
    0.7134              0              0    -9.5913e-08              0              0              0
    0.7136              0              0    -9.6484e-08              0              0              0
    0.7138              0              0    -9.6994e-08              0              0              0
     0.714              0              0    -9.7449e-08              0              0              0
    0.7142              0              0    -9.7855e-08              0              0              0
    0.7144              0              0    -9.8216e-08              0              0              0
    0.7146              0              0    -9.8537e-08              0              0              0
    0.7148              0              0    -9.8823e-08              0              0              0
     0.715              0              0    -9.9078e-08              0              0              0
    0.7152              0              0    -9.9308e-08              0              0              0
    0.7154              0              0    -9.9516e-08              0              0              0
    0.7156              0              0    -9.9708e-08              0              0              0
    0.7158              0              0    -9.9888e-08              0              0              0
     0.716              0              0    -1.0006e-07              0              0              0
    0.7162              0              0    -1.0023e-07              0              0              0
    0.7164              0              0    -1.0041e-07              0              0              0
    0.7166              0              0    -1.0058e-07              0              0              0
    0.7168              0              0    -1.0077e-07              0              0              0
     0.717              0              0    -1.0097e-07              0              0              0
    0.7172              0              0    -1.0118e-07              0              0              0
    0.7174              0              0    -1.0141e-07              0              0              0
    0.7176              0              0    -1.0164e-07              0              0              0
    0.7178              0              0    -1.0189e-07              0              0              0
     0.718              0              0    -1.0214e-07              0              0              0
    0.7182              0              0    -1.0239e-07              0              0              0
    0.7184              0              0    -1.0264e-07              0              0              0
    0.7186              0              0    -1.0288e-07              0              0              0
    0.7188              0              0    -1.0309e-07              0              0              0
     0.719              0              0    -1.0328e-07              0              0              0
    0.7192              0              0    -1.0343e-07              0              0              0
    0.7194              0              0    -1.0353e-07              0              0              0
    0.7196              0              0    -1.0358e-07              0              0              0
    0.7198              0              0    -1.0356e-07              0              0              0
      0.72              0              0    -1.0347e-07              0              0              0
    0.7202              0              0     -1.033e-07              0              0              0
    0.7204              0              0    -1.0305e-07              0              0              0
    0.7206              0              0    -1.0272e-07              0              0              0
    0.7208              0              0    -1.0232e-07              0              0              0
     0.721              0              0    -1.0185e-07              0              0              0
    0.7212              0              0    -1.0134e-07              0              0              0
    0.7214              0              0    -1.0079e-07              0              0              0
    0.7216              0              0    -1.0023e-07              0              0              0
    0.7218              0              0    -9.9697e-08              0              0              0
     0.722              0              0    -9.9215e-08              0              0              0
    0.7222              0              0    -9.8825e-08              0              0              0
    0.7224              0              0    -9.8566e-08              0              0              0
    0.7226              0              0     -9.848e-08              0              0              0
    0.7228              0              0    -9.8611e-08              0              0              0
     0.723              0              0    -9.8998e-08              0              0              0
    0.7232              0              0    -9.9679e-08              0              0              0
    0.7234              0              0    -1.0068e-07              0              0              0
    0.7236              0              0    -1.0203e-07              0              0              0
    0.7238              0              0    -1.0374e-07              0              0              0
     0.724              0              0    -1.0579e-07              0              0              0
    0.7242              0              0    -1.0817e-07              0              0              0
    0.7244              0              0    -1.1082e-07              0              0              0
    0.7246              0              0    -1.1369e-07              0              0              0
    0.7248              0              0    -1.1668e-07              0              0              0
     0.725              0              0    -1.1967e-07              0              0              0
    0.7252              0              0     -1.225e-07              0              0              0
    0.7254              0              0      -1.25e-07              0              0              0
    0.7256              0              0    -1.2695e-07              0              0              0
    0.7258              0              0    -1.2812e-07              0              0              0
     0.726              0              0    -1.2825e-07              0              0              0
    0.7262              0              0    -1.2703e-07              0              0              0
    0.7264              0              0    -1.2417e-07              0              0              0
    0.7266              0              0    -1.1934e-07              0              0              0
    0.7268              0              0    -1.1221e-07              0              0              0
     0.727              0              0    -1.0245e-07              0              0              0
    0.7272              0              0    -8.9722e-08              0              0              0
    0.7274              0              0     -7.372e-08              0              0              0
    0.7276              0              0    -5.4154e-08              0              0              0
    0.7278              0              0     -3.077e-08              0              0              0
     0.728              0              0    -3.3556e-09              0              0              0
    0.7282              0              0     2.8248e-08              0              0              0
    0.7284              0              0     6.4138e-08              0              0              0
    0.7286              0              0     1.0434e-07              0              0              0
    0.7288              0              0     1.4881e-07              0              0              0
     0.729              0              0     1.9741e-07              0              0              0
    0.7292              0              0     2.4992e-07              0              0              0
    0.7294              0              0     3.0602e-07              0              0              0
    0.7296              0              0     3.6531e-07              0              0              0
    0.7298              0              0     4.2728e-07              0              0              0
      0.73              0              0     4.9135e-07              0              0              0
    0.7302              0              0     5.5684e-07              0              0              0
    0.7304              0              0       6.23e-07              0              0              0
    0.7306              0              0       6.89e-07              0              0              0
    0.7308              0              0     7.5398e-07              0              0              0
     0.731              0              0       8.17e-07              0              0              0
    0.7312              0              0     8.7713e-07              0              0              0
    0.7314              0              0     9.3341e-07              0              0              0
    0.7316              0              0     9.8487e-07              0              0              0
    0.7318              0              0     1.0306e-06              0              0              0
     0.732              0              0     1.0697e-06              0              0              0
    0.7322              0              0     1.1013e-06              0              0              0
    0.7324              0              0     1.1248e-06              0              0              0
    0.7326              0              0     1.1394e-06              0              0              0
    0.7328              0              0     1.1445e-06              0              0              0
     0.733              0              0     1.1399e-06              0              0              0
    0.7332              0              0     1.1252e-06              0              0              0
    0.7334              0              0     1.1002e-06              0              0              0
    0.7336              0              0     1.0651e-06              0              0              0
    0.7338              0              0     1.0199e-06              0              0              0
     0.734              0              0     9.6491e-07              0              0              0
    0.7342              0              0     9.0072e-07              0              0              0
    0.7344              0              0     8.2789e-07              0              0              0
    0.7346              0              0     7.4719e-07              0              0              0
    0.7348              0              0      6.595e-07              0              0              0
     0.735              0              0     5.6581e-07              0              0              0
    0.7352              0              0     4.6721e-07              0              0              0
    0.7354              0              0     3.6485e-07              0              0              0
    0.7356              0              0     2.5996e-07              0              0              0
    0.7358              0              0     1.5378e-07              0              0              0
     0.736              0              0     4.7564e-08              0              0              0
    0.7362              0              0     -5.743e-08              0              0              0
    0.7364              0              0    -1.5999e-07              0              0              0
    0.7366              0              0    -2.5895e-07              0              0              0
    0.7368              0              0    -3.5322e-07              0              0              0
     0.737              0              0    -4.4179e-07              0              0              0
    0.7372              0              0    -5.2379e-07              0              0              0
    0.7374              0              0    -5.9842e-07              0              0              0
    0.7376              0              0    -6.6505e-07              0              0              0
    0.7378              0              0    -7.2317e-07              0              0              0
     0.738              0              0    -7.7242e-07              0              0              0
    0.7382              0              0    -8.1257e-07              0              0              0
    0.7384              0              0    -8.4355e-07              0              0              0
    0.7386              0              0    -8.6543e-07              0              0              0
    0.7388              0              0     -8.784e-07              0              0              0
     0.739              0              0    -8.8279e-07              0              0              0
    0.7392              0              0    -8.7903e-07              0              0              0
    0.7394              0              0    -8.6766e-07              0              0              0
    0.7396              0              0    -8.4929e-07              0              0              0
    0.7398              0              0    -8.2462e-07              0              0              0
      0.74              0              0    -7.9439e-07              0              0              0
    0.7402              0              0    -7.5939e-07              0              0              0
    0.7404              0              0    -7.2042e-07              0              0              0
    0.7406              0              0    -6.7829e-07              0              0              0
